,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,9277,8584,129,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,627314,324093,299422,3799,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,824,205,240,1269,113,65,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2166194,2078513,14538,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,77942882,42662479,34788118,492285,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,56664,381565,65247,503476,12926,3913,6,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,59162,55990,282,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,1554584,868311,674178,12095,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,983,760,458,2201,359,129,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,690534,635229,6288,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,40687033,23057398,17522962,106673,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,20686,66876,6504,94066,5580,2918,13,,,1332900000,Assam,34293000
4,Bihar,808754,776992,12183,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,109622211,63387791,45875294,359126,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,227462,215818,22792,466072,3003,6190,10,,,1332900000,Bihar,119520000
5,Chandigarh,84884,75170,1100,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,1954790,1104141,840022,10627,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,1368,1414,623,3405,1149,1792,3,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1091868,1046971,13716,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,32894331,19159796,13564831,169704,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,16812,80256,7160,104228,5661,5225,11,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11172,10930,4,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,1311744,748431,559280,4033,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,364,794,199,1357,28,34,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1782514,1698335,25586,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,29182414,16834411,12137689,210314,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,31808,32430,10011,74249,11486,14802,45,,,1332900000,Delhi,19814000
9,Goa,227856,202871,3602,2022-01-23,TT,39237264,489409,36560650,2022-01-23 11:45:43.391268,715520580,2022-01-22 00:00:00,2020688,1619150940,928874023,682606222,7670695,2539275,1376918,1147125,15232,https://www.icmr.gov.in/,333533,525,259168,521568,4451973,2631249,7604790,860,1466,833,3159,2691,3274,8,,,1332900000,Goa,1540000
