,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Bilaspur,14,0,47,,0,0,0,109,1050.0,0.0,555.0,,461.0,324.0,4269.0,382056,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,16411,90,15264,,350270,322938,4269,1,2022-01-23 19:12:31.121032,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,1.0
1,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Chamba,21,0,16,,1,1,0,68,437.0,3.0,304.0,,3506.0,340.0,3419.0,518844,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,14584,164,13985,,406616,358531,3419,2,2022-01-23 19:12:31.121049,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,2.0
2,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Hamirpur,72,0,40,,0,0,0,311,1348.0,1.0,1061.0,,930.0,813.0,5580.0,454293,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,20813,309,19184,,412956,366977,5580,1,2022-01-23 19:12:31.121050,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,1.0
3,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Kangra,151,1,66,,0,0,0,980,2695.0,14.0,2030.0,,3446.0,2952.0,15329.0,1507223,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,58263,1196,54398,,1295858,1159339,15329,5,2022-01-23 19:12:31.121051,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,5.0
4,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Kinnaur,1,0,3,,0,0,0,52,368.0,0.0,114.0,,214.0,141.0,1845.0,84298,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,4068,39,3661,,83392,69888,1845,0,2022-01-23 19:12:31.121053,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,0.0
5,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Kullu,18,0,41,,0,0,0,183,724.0,0.0,464.0,,1208.0,999.0,3806.0,437474,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,11158,158,10269,,389084,333486,3806,19,2022-01-23 19:12:31.121054,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,19.0
6,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Lahaul and Spiti,0,0,1,,0,1,19,10,46.0,0.0,22.0,,185.0,38.0,606.0,31528,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,3044,18,2980,,33313,25698,606,0,2022-01-23 19:12:31.121056,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,0.0
7,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Mandi,83,1,308,,0,0,0,165,2103.0,5.0,1264.0,,2409.0,1164.0,13798.0,999518,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,35469,469,33153,,853037,750635,13798,0,2022-01-23 19:12:31.121058,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,0.0
8,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Shimla,124,0,101,,0,0,0,336,2647.0,8.0,1640.0,,3515.0,2391.0,7409.0,813384,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,32803,669,29519,,740899,660011,7409,4,2022-01-23 19:12:31.121060,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,4.0
9,2022-01-23,HP,755,2,1234,0,1,4,21,3069,16956.0,42.0,11096.0,,22245.0,14875.0,68041.0,Sirmaur,87,0,328,,0,2,2,222,1597.0,2.0,783.0,,1579.0,869.0,4054.0,530164,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,18224,215,16160,,472105,420215,4054,0,2022-01-23 19:12:31.121062,7300000,2022-01-23 19:00:00+05:30,https://twitter.com/nhm_hp,,260321,3916,239550,,6271274,5544482,68041,34,34.0,0.0
