TT|2022-09-07 07:55:10.226987|GetSource|ERR|File Not Found
TT|2022-09-07 09:55:09.651268|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 09:55:24.528912|ExtractFromHTML|OK|COMPLETED
TT|2022-09-07 11:55:10.185256|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 11:55:26.794414|ExtractFromHTML|OK|COMPLETED
TT|2022-09-07 19:55:10.640119|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 19:55:25.570979|ExtractFromHTML|OK|COMPLETED
TT|2022-09-07 20:55:11.953664|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 20:55:30.442758|ExtractFromHTML|OK|COMPLETED
TT|2022-09-07 21:55:11.743653|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 21:55:33.296220|ExtractFromHTML|OK|COMPLETED
TT|2022-09-07 22:55:10.824562|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 22:55:28.559140|ExtractFromHTML|OK|COMPLETED
TT|2022-09-07 23:55:09.396171|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-09-07 23:55:28.398363|ExtractFromHTML|OK|COMPLETED
TT|2022-09-08 07:55:09.964001|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
