,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState,deltaVaccinatedForState,7DmaVaccinatedForState,cumulativeVaccinatedNumberForDistrict,deltaVaccinatedForDistrict
0,2021-11-31,SK,21,1,8,0,92,1294,0,31945.571428571428,395.1428571428572,31138.0,,521855.0,452803.0,East Sikkim,,,,,75,1072,0,,,,,263601,230433,281293,,,,,,,,263601,230433,2021-11-03 09:46:07.874821,664000,,,,31979,396,31388,,521855,452803,974658.0,1386.0,974658.0,494034.0,1147
1,2021-11-31,SK,21,1,8,0,92,1294,0,31945.571428571428,395.1428571428572,31138.0,,521855.0,452803.0,North Sikkim,,,,,0,0,0,,,,,33137,27820,43354,,,,,,,,33137,27820,2021-11-03 09:46:07.874821,664000,,,,31979,396,31388,,521855,452803,974658.0,1386.0,974658.0,60957.0,0
2,2021-11-31,SK,21,1,8,0,92,1294,0,31945.571428571428,395.1428571428572,31138.0,,521855.0,452803.0,South Sikkim,,,,,17,222,0,,,,,121498,105654,146742,,,,,,,,121498,105654,2021-11-03 09:46:07.874821,664000,,,,31979,396,31388,,521855,452803,974658.0,1386.0,974658.0,227152.0,239
3,2021-11-31,SK,21,1,8,0,92,1294,0,31945.571428571428,395.1428571428572,31138.0,,521855.0,452803.0,West Sikkim,,,,,0,0,0,,,,,103619,88896,136299,,,,,,,,103619,88896,2021-11-03 09:46:07.874821,664000,,,,31979,396,31388,,521855,452803,974658.0,1386.0,974658.0,192515.0,0
4,2021-11-31,SK,21,1,8,0,92,1294,0,31945.571428571428,395.1428571428572,31138.0,,521855.0,452803.0,Unknown,21.0,1.0,8.0,,0,0,0,,,,,0,0,0,,,,31979.0,396.0,31388.0,,0,0,2021-11-03 09:46:07.874821,664000,,,,31979,396,31388,,521855,452803,974658.0,1386.0,974658.0,,0
