,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10320,10134,129,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,719297,344061,342397,32839,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,20,32,883,935,12,12,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2327073,2309580,14733,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,97842710,44639350,47518058,5685302,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,66,51,13644,13761,493,215,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,64924,64390,296,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,1767965,940277,784370,43318,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,43,66,157,266,14,10,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,730143,718452,8000,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,47180758,24590152,21552674,1037932,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,438,4149,16132,20719,149,351,3,,,1332900000,Assam,34293000
4,Bihar,838900,824254,12270,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,139884834,71753863,62995832,5135139,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,5340,9838,23209,38387,417,683,0,,,1332900000,Bihar,119520000
5,Chandigarh,94933,93244,1165,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,2209241,1180118,970869,58254,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,7,62,531,600,85,61,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1158861,1142073,14046,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,41194943,20907961,19151975,1135007,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,2471,9507,42880,54858,203,116,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11510,11495,4,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,1450925,777802,624342,48781,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,0,0,0,0,0,2,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1944015,1915749,26292,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,35449596,18154744,15359329,1935523,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,896,2348,12268,15512,498,417,1,,,1332900000,Delhi,19814000
9,Goa,250707,246094,3845,2022-07-18,TT,43767534,525760,43097510,2022-07-18 12:44:01.754027,869687102,2022-07-17 00:00:00,261470,2000438192,1019101118,926022134,55314940,2797182,1436169,1286624,74389,https://www.icmr.gov.in/,16935,51,16069,328772,75195,19467,423434,9,5,197,211,92,90,0,,,1332900000,Goa,1540000
