Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-02-28,AP,Anantapur,,,,177206,1105,0,176000,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Chittoor,,,,272273,2000,0,270190,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,East Godavari,,,,316328,1298,0,314116,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Guntur,,,,203061,1276,0,201641,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Y.S.R. Kadapa,,,,134837,652,0,134138,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Krishna,,,,136773,1495,0,134935,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Kurnool,,,,144231,867,0,143347,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,S.P.S. Nellore,,,,164301,1090,0,163093,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Prakasam,,,,155852,1146,0,154645,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Srikakulam,,,,133924,798,0,133112,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Visakhapatnam,,,,190781,1184,0,189422,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Vizianagaram,,,,92216,679,0,91516,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,West Godavari,,,,193134,1137,0,191710,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Other States,,,,2461,0,0,2461,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
2022-02-28,AP,Other Countries,,,,434,0,0,434,,2022-03-01 08:02:38.875572,2022-03-01 08:02:38.876264,,,2317812,14727,2300760,0,33105610
