Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-28,HP,Bilaspur,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,18180,95,18035,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,1
2022-02-28,HP,Chamba,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,15836,169,15552,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,2
2022-02-28,HP,Hamirpur,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,23225,327,22792,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,1
2022-02-28,HP,Kangra,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,63369,1243,61784,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,6
2022-02-28,HP,Kinnaur,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,4418,41,4370,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,0
2022-02-28,HP,Kullu,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,11936,162,11760,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,3
2022-02-28,HP,Lahaul and Spiti,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,3153,18,3132,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,0
2022-02-28,HP,Mandi,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,38637,501,38054,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,0
2022-02-28,HP,Shimla,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,35523,712,34662,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,4
2022-02-28,HP,Sirmaur,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,19824,221,19560,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,0
2022-02-28,HP,Solan,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,30563,335,30152,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,0
2022-02-28,HP,Una,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,18649,278,18324,,2022-02-28 21:56:06.887191,2022-02-28 19:00:00+05:30,https://twitter.com/nhm_hp,,283313,4102,278177,,19,2
