Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-11,AR,Anjaw,1068,3,1061,2845.0,11594,6805,18399,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Capital Complex,0,0,0,115210.0,,,,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Changlang,3799,22,3774,23861.0,87864,47807,135671,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,East Kameng,1094,0,1089,7489.0,22728,14065,36793,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,East Siang,3189,17,3150,21867.0,53318,35008,88326,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Kamle,512,0,512,1385.0,6756,3029,9785,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Kra Daadi,270,0,269,3218.0,6262,3135,9397,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Kurung Kumey,511,1,509,4201.0,9054,4999,14053,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Lepa Rada,873,3,868,6747.0,13263,9420,22683,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Lohit,2874,26,2842,14945.0,30671,18394,49065,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Longding,751,2,749,10342.0,19092,6554,25646,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Lower Dibang Valley,2403,11,2373,12169.0,32220,19513,51733,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Lower Siang,738,8,730,7070.0,16393,8683,25076,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Lower Subansiri,3024,15,2988,10564.0,26713,16746,43459,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Namsai,2098,17,2061,19987.0,62948,40411,103359,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Pakke Kessang,452,0,437,3327.0,7965,4368,12333,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Papum Pare,18271,98,18155,41960.0,138949,90178,229127,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Shi Yomi,251,0,240,2169.0,6897,5315,12212,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Siang,411,3,408,4270.0,14339,8292,22631,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Tawang,2544,20,2507,14224.0,29387,21901,51288,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Tirap,1105,5,1098,14657.0,31453,19070,50523,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Upper Dibang Valley,337,2,334,1910.0,4129,2435,6564,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Upper Siang,1014,1,1005,6564.0,18434,12220,30654,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,Upper Subansiri,1958,6,1952,6217.0,24624,13929,38553,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,West Kameng,3520,14,3452,28155.0,55166,34451,89617,54924,280,54412,1164465.0,763855,473046,1236901
2021-10-11,AR,West Siang,1857,6,1849,13192.0,33636,26318,59954,54924,280,54412,1164465.0,763855,473046,1236901
