Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-11,HR,Ambala,30148,509,29632,206003.0,862199,501107,1363306,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Bhiwani,22409,608,21762,176225.0,720624,251571,972195,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Charkhi Dadri,5076,138,4938,58525.0,360796,225921,586717,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Faridabad,99860,716,99141,504970.0,1611857,643256,2255113,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Fatehabad,17874,465,17404,27456.0,568105,183221,751326,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Gurugram,181288,922,180317,742619.0,2090101,1221100,3311201,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Hisar,53993,1131,52861,322039.0,973853,297127,1270980,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Jhajjar,18848,328,18514,186853.0,655062,234681,889743,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Jind,21208,533,20672,11157.0,660681,196284,856965,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Kaithal,11242,345,10894,11687.0,598959,185506,784465,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Karnal,40033,551,39481,185147.0,974871,387520,1362391,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Kurukshetra,22145,357,21786,198881.0,593650,221975,815625,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Mahendragarh,21689,155,21534,143253.0,560887,233092,793979,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Nuh,5014,123,4890,93389.0,322819,67988,390807,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Palwal,11024,153,10870,139809.0,587356,193286,780642,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Panchkula,30744,378,30360,118725.0,450988,249822,700810,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Panipat,31148,566,30510,58863.0,799647,236866,1036513,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Rewari,20323,221,20100,151363.0,636185,261610,897795,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Rohtak,25897,500,25344,25894.0,620611,252795,873406,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Sirsa,29276,508,28767,150193.0,769158,253474,1022632,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Sonipat,47137,254,46881,238963.0,952866,352590,1305456,771000,9875,760860,12639114.0,17181326,6946449,24127775
2021-10-11,HR,Yamunanagar,24624,414,24202,196131.0,810051,295657,1105708,771000,9875,760860,12639114.0,17181326,6946449,24127775
