,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2023-02-10,AS,Airport Quarantine,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
1,2023-02-10,AS,Baksa,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
2,2023-02-10,AS,Barpeta,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
3,2023-02-10,AS,Biswanath,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
4,2023-02-10,AS,Bongaigaon,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
5,2023-02-10,AS,Cachar,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
6,2023-02-10,AS,Charaideo,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
7,2023-02-10,AS,Chirang,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
8,2023-02-10,AS,Darrang,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
9,2023-02-10,AS,Dhemaji,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
10,2023-02-10,AS,Dhubri,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
11,2023-02-10,AS,Dibrugarh,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
12,2023-02-10,AS,Dima Hasao,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
13,2023-02-10,AS,Goalpara,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
14,2023-02-10,AS,Golaghat,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
15,2023-02-10,AS,Hailakandi,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
16,2023-02-10,AS,Hojai,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
17,2023-02-10,AS,Jorhat,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
18,2023-02-10,AS,Kamrup,,,,,,,,2023-02-11 15:57:54.148156,,,"As of 1st November 2022, this site will reflect the National and State level data as published by MoHFW. The district level data will not be updated beyond 31st October 2022.",746100,8035,738065,,0,0
