,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-12,UT,Almora,,,,12203,196,11996,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
1,2021-11-12,UT,Bageshwar,,,,5764,60,5703,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
2,2021-11-12,UT,Chamoli,,,,12245,62,12181,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
3,2021-11-12,UT,Champawat,,,,7605,53,7549,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
4,2021-11-12,UT,Dehradun,,,,112402,3521,108776,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
5,2021-11-12,UT,Haridwar,,,,51508,1020,50483,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
6,2021-11-12,UT,Nainital,,,,39241,945,38289,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
7,2021-11-12,UT,Pauri Garhwal,,,,17688,315,17372,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
8,2021-11-12,UT,Pithoragarh,,,,10263,182,10078,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
9,2021-11-12,UT,Rudraprayag,,,,8800,106,8694,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
10,2021-11-12,UT,Tehri Garhwal,,,,15836,108,15728,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
11,2021-11-12,UT,Udham Singh Nagar,,,,37877,761,37114,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
12,2021-11-12,UT,Uttarkashi,,,,12555,74,12475,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
13,2021-11-12,UT,Unknown,,,,11,0,10,,2021-11-13 15:01:13.134329,,,,343998,7403,336448,
