,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-11-12,HP,Bilaspur,,,,14501,85,14322,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
1,2021-11-12,HP,Chamba,,,,13705,160,13528,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
2,2021-11-12,HP,Hamirpur,,,,17656,293,17156,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
3,2021-11-12,HP,Kangra,,,,51356,1150,49808,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
4,2021-11-12,HP,Kinnaur,,,,3518,38,3475,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
5,2021-11-12,HP,Kullu,,,,9723,158,9532,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
6,2021-11-12,HP,Lahaul and Spiti,,,,2961,18,2936,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
7,2021-11-12,HP,Mandi,,,,31765,456,31211,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
8,2021-11-12,HP,Shimla,,,,27653,645,26918,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
9,2021-11-12,HP,Sirmaur,,,,15460,211,15246,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
10,2021-11-12,HP,Solan,,,,22865,314,22505,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
11,2021-11-12,HP,Una,,,,14426,258,14026,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
12,2021-11-12,HP,Unknown,,,,0,17,0,,2021-11-13 15:01:13.134329,,,,225589,3803,220663,
