"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","510","851","52269","25","4431","56694","228"
"Bageshwar","312","352","28098","2","2073","30167","440"
"Chamoli","499","542","35312","7","3154","38464","527"
"Champawat","482","450","43289","14","1862","45148","205"
"Dehradun","1900","1830","309939","63","32408","342212","154"
"Haridwar","843","675","281342","17","12818","294130","411"
"Nainital","743","787","57751","4","11219","68900","228"
"Pauri Garhwal","1384","1904","65581","11","5187","70761","428"
"Pithoragarh","363","869","31383","7","2526","33897","549"
"Rudraprayag","244","157","20535","5","2676","23211","386"
"Tehri Garhwal","404","380","23256","1","2325","25574","511"
"US Nagar","1447","1167","103663","2","8750","112389","932"
"Uttarkashi","399","487","25073","12","1606","26677","734"
"Total","9530","10451","1077491","170","91035","1168224","5733"
