,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Amritsar,2,0,1,,560,1237,0,5,7.0,0.0,7.0,,11461.0,22535.0,0,2490891,,,,47454,1599,45848,,1432715,732748,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
1,1,1,1,1,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Barnala,0,0,0,,9,14,0,0,1.0,0.0,0.0,,267.0,1810.0,0,596294,,,,5958,244,5705,,356562,162778,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
2,2,2,2,2,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Bathinda,0,0,1,,368,800,0,18,2.0,0.0,9.0,,5891.0,15524.0,0,1388859,,,,41817,1047,40764,,672924,309742,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
3,3,3,3,3,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Faridkot,0,0,0,,77,262,0,2,3.0,0.0,3.0,,1728.0,5551.0,0,618008,,,,13959,320,13635,,349623,189924,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
4,4,4,4,4,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Fatehgarh Sahib,0,0,0,,250,692,0,2,5.0,1.0,1.0,,2881.0,12011.0,0,599814,,,,8913,338,8569,,371839,199340,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
5,5,5,5,5,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Fazilka,0,0,0,,248,546,0,0,4.0,1.0,0.0,,5552.0,13992.0,0,1180483,,,,20287,531,19752,,561254,262243,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
6,6,6,6,6,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Ferozepur,0,0,4,,53,92,0,51,3.0,0.0,13.0,,2822.0,9318.0,0,2026831,,,,14481,504,13975,,510509,212369,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
7,7,7,7,7,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Gurdaspur,0,0,0,,41,78,0,4,4.0,0.0,6.0,,2628.0,6921.0,0,2299026,,,,22419,803,21612,,967985,634691,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
8,8,8,8,8,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Hoshiarpur,0,0,0,,44,94,0,17,21.0,1.0,23.0,,1518.0,7172.0,0,1582793,,,,31022,997,29995,,1039461,720944,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
9,9,9,9,9,2021-12-25,PB,54,1,41,17596,4381,11345,0,246,270.0,9.0,220.0,138721.0,69457.0,237215.0,0.0,Jalandhar,-1,0,2,,198,994,0,16,46.0,1.0,15.0,,3772.0,20455.0,0,2181753,,,,63590,1501,62034,,1496271,948197,0,0,2022-01-04T15:41:40.154904+05:30,29859000,,,,604187,16637,587203,16746664,16991257,9029412,0,0,0.0,0
