"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","0","40699","0","40327","4","0","368","0"
"","2","Ballari","3","115643","9","113837","40","0","1764","2"
"","3","Belagavi","5","100227","3","99185","36","0","1004","2"
"","4","Bengaluru Rural","1","79380","4","78451","22","0","907","0"
"","5","Bengaluru urban","832","1814349","1101","1791391","5987","0","16970","1"
"","6","Bidar","0","29838","1","29408","6","0","420","4"
"","7","Chamarajanagara","0","43620","0","43083","2","0","524","11"
"","8","Chikkaballapura","1","55634","0","55171","2","0","460","1"
"","9","Chikkamagaluru","2","57289","4","56873","9","0","407","0"
"","10","Chitradurga","0","46389","0","46149","1","0","239","0"
"","11","Dakshina 
Kannada","7","135973","11","134057","64","0","1842","10"
"","12","Davanagere","0","57560","1","56931","6","0","623","0"
"","13","Dharwada","8","84248","15","82832","25","0","1384","7"
"","14","Gadag","0","30590","0","30250","3","0","337","0"
"","15","Hassana","1","143924","2","142600","15","0","1307","2"
"","16","Haveri","0","26860","2","26188","3","0","669","0"
"","17","Kalaburagi","0","76660","6","75765","13","0","882","0"
"","18","Kodagu","0","49266","0","48911","2","0","352","1"
"","19","Kolara","2","63095","0","62416","14","0","665","0"
"","20","Koppala","0","41286","0","40747","1","0","538","0"
"","21  Mandya","","2","101511","1","100793","7","0","711","0"
"","22  Mysuru","","9","229894","15","227267","67","0","2560","0"
"","23","Raichuru","1","45469","0","45100","5","0","364","0"
"","24","Ramanagara","0","29839","1","29485","7","0","347","0"
"","25","Shivamogga","6","83402","2","82243","29","0","1129","1"
"","26","Tumakuru","5","159923","5","158687","18","0","1218","0"
"","27","Udupi","3","95747","0","95179","22","0","546","0"
"","28","Uttara Kannada","2","71245","6","70428","7","1","810","0"
"","29","Vijayapura","1","41020","0","40498","1","0","521","0"
"","30","Yadagiri","0","29969","0","29756","1","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","891","3980585","1189","3934041","6419","1","40083","42"
"*
           
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 12-07-2022 
Page 5 of 9","","","","","","","","","",""
