Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-26,WB,Alipurduar,15564,102,15416,,923544,332172,1255716,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Bankura,36192,274,35742,,1396749,452158,1848907,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Birbhum,41050,286,40648,,1308716,499745,1808461,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Cooch Behar,29219,97,28994,,0,0,0,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Dakshin Dinajpur,17799,169,17495,,1033100,349172,1382272,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Darjeeling,56998,538,56173,,1310807,622470,1933277,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Hooghly,85942,989,84293,,3165757,1273804,4439561,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Howrah,98367,1522,96223,,2753048,1189917,3942965,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Jalpaiguri,41894,566,41171,,1103450,368521,1471971,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Jhargram,12119,27,12036,,688596,198807,887403,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Kalimpong,7021,54,6930,,180387,117184,297571,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Kolkata,321175,5136,314002,,4759389,2906530,7665919,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Malda,33339,186,33084,,1900243,553684,2453927,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Murshidabad,33951,327,33575,,3506212,916730,4422942,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Nadia,73111,853,71820,,2597445,820240,3417685,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,North 24 Parganas,328481,4815,322394,,1201167,444843,1646010,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Other State,66,3,63,,,,,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Paschim Bardhaman,57620,356,57072,,1732999,632961,2365960,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Paschim Medinipur,53452,506,52678,,2607940,835740,3443680,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Purba Bardhaman,41900,198,41463,,2473483,828332,3301815,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Purba Medinipur,63022,396,62465,,3514841,1403394,4918235,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Purulia,19405,113,19268,,1576390,466958,2043348,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,South 24 Parganas,100558,1332,98605,,1830693,658949,2489642,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
2021-10-26,WB,Uttar Dinajpur,19821,236,19526,,1271029,413340,1684369,1588066,19081,1561136,18995979.0,53664679,20361143,74025822
