Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Bishnupur,2,0,,127,87,797,0,12.0,1.0,,772.0,583.0,5484.0,240363,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,9182,191,,71458,129877,77086,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Chandel,0,0,,15,52,253,0,4.0,1.0,,338.0,142.0,990.0,144028,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,2345,40,,31970,26871,17223,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Churachandpur,3,0,,196,123,459,0,29.0,0.0,,1146.0,888.0,3575.0,271274,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,10171,162,,117945,105613,69889,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Imphal East,24,0,,368,209,1443,0,110.0,5.0,,2344.0,1584.0,8841.0,452661,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,27624,466,,242292,254731,169307,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Imphal West,30,0,,759,235,1348,0,198.0,5.0,,4126.0,2383.0,11127.0,514683,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,43535,648,,437883,312794,221319,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Jiribam,0,0,,16,4,83,0,0.0,0.0,,183.0,136.0,1401.0,43818,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,1022,7,,27436,28152,20608,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Kakching,4,0,,65,15,151,0,7.0,0.0,,441.0,151.0,1373.0,135481,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,6415,112,,59519,84974,52526,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Kamjong,1,0,,56,38,20,0,6.0,0.0,,154.0,255.0,483.0,45616,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,944,5,,13635,10832,6409,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Kangpokpi,0,0,,45,107,380,0,1.0,1.0,,256.0,690.0,1958.0,0,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,2783,62,,40639,40205,23069,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Noney,1,0,,13,35,108,0,4.0,0.0,,105.0,144.0,453.0,0,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,1072,4,,17579,17042,11144,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Pherzawl,0,0,,13,1,17,0,0.0,0.0,,74.0,92.0,228.0,47250,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,464,0,,7150,12621,10572,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Senapati,0,0,,105,127,119,0,5.0,0.0,,944.0,485.0,913.0,354772,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,2239,10,,64177,29000,20531,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Tamenglong,0,0,,38,85,310,0,0.0,0.0,,433.0,244.0,1033.0,140143,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,3284,14,,48898,20415,12575,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Tengnoupal,0,0,,11,10,198,0,1.0,0.0,,141.0,79.0,692.0,0,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,1070,13,,15354,26332,13519,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Thoubal,1,0,,118,41,281,0,7.0,1.0,,865.0,296.0,2862.0,420517,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,9462,176,,118911,141857,68934,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
2021-11-16,MN,71,0,334,2025,1234,6062,0,402.0,15.0,557.0,12784.0,8806.0,42274.0,Ukhrul,5,0,,80,65,95,0,18.0,1.0,,462.0,654.0,861.0,183115,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,2976,43,,79490,23212,16820,2021-11-16 17:52:06,3103000,2021-11-16 14:00:00+05:30,https://twitter.com/health_manipur,,124588,1953,122098,1394336,1264528,811531
