Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Ahmednagar,96,2,100,,6231,10244,0,622.0,12.0,1577.0,,35433.0,53130.0,4543083,,,,340945,7089,332511,,2526755,962588,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Akola,0,0,1,,12454,3765,0,6.0,1.0,13.0,,78854.0,26948.0,1818617,,,,58782,1426,57338,,857691,393734,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Amravati,2,0,0,,23258,10162,0,5.0,0.0,0.0,,91991.0,52293.0,2887826,,,,96245,1595,94618,,1345770,614399,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Aurangabad,21,2,1,,28934,13656,0,138.0,2.0,204.0,,128677.0,66150.0,3695928,,,,155610,4254,150937,,1928245,813427,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Beed,12,1,0,,10216,7741,0,55.0,7.0,30.0,,54432.0,41472.0,2585962,,,,103871,2817,101007,,1234143,553207,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Bhandara,0,0,0,,491,2824,0,3.0,0.0,2.0,,3682.0,19974.0,1198810,,,,60084,1123,58948,,830715,446784,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Buldhana,2,1,1,,24359,9397,0,23.0,4.0,16.0,,160582.0,63754.0,2588039,,,,85553,801,84736,,1335378,600461,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Chandrapur,3,0,0,,3308,5548,0,17.0,1.0,0.0,,19020.0,33877.0,2194262,,,,88991,1563,87387,,1362593,505732,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Dhule,1,0,1,,7704,9147,0,1.0,0.0,3.0,,29832.0,37733.0,2048781,,,,46180,654,45514,,1055947,529910,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
2021-11-16,MH,886,34,948,102888,322197,389990,0,6543.0,206.0,7783.0,755752.0,1751160.0,2218042.0,Gadchiroli,4,0,4,,2059,2779,0,7.0,0.0,7.0,,8837.0,10128.0,1071795,,,,30449,669,29744,,556752,246008,2021-11-17 06:24:33.221960,122153000,2021-11-17 06:24:33.222689,,,6625872,140636,6469739,64155107,69813639,34300941
