Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Alappuzha,180,16,200,,821,14214,0,1629.0,141.0,1714.0,,4405.0,78954.0,2121943,,,,319906,2130,317756,,1529036,1028556,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Ernakulam,614,7,942,,2216,19951,0,6217.0,341.0,6126.0,,10032.0,92674.0,3279860,,,,617221,4539,600382,,2977318,1955528,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Idukki,236,6,413,,277,4497,0,2104.0,86.0,2281.0,,1677.0,29350.0,1107453,,,,152056,636,146154,,863394,545387,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Kannur,368,0,388,,1704,24802,0,2749.0,9.0,2628.0,,5789.0,94035.0,2525637,,,,281509,2600,275377,,1906264,1160455,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Kasaragod,118,17,115,,470,5072,0,875.0,44.0,760.0,,3351.0,36041.0,1302600,,,,140648,731,136770,,918578,590799,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Kollam,357,92,374,,1306,18373,0,3570.0,254.0,3758.0,,6382.0,87420.0,2629703,,,,400072,2999,393385,,1965408,1215730,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Kottayam,624,2,494,,810,12386,0,3597.0,53.0,3439.0,,4314.0,70366.0,1979384,,,,330482,1566,324744,,1487760,987948,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Kozhikode,615,3,669,,1672,15879,0,4780.0,127.0,4833.0,,9326.0,79685.0,3089543,,,,538404,3899,530662,,2363570,1313460,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Malappuram,208,2,248,,3071,20469,0,1552.0,78.0,2268.0,,15192.0,84829.0,4110956,,,,571598,2810,568055,,2878102,1275490,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
2021-11-16,KL,5516,210,6705,70576,18993,215701,0,43817.0,1725.0,49768.0,471125.0,87862.0,963333.0,Palakkad,285,2,287,,1341,11108,0,1943.0,35.0,2225.0,,8691.0,63991.0,2810892,,,,378300,3014,369993,,2013298,1116210,2021-11-16 17:51:59.289359,35125000,2021-11-16 17:51:59.290078,,,5071135,36087,4971080,38931165,25533634,15749915
