,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Dimapur,4,0,6,,653,1282,0,58,35.0,2.0,36.0,,1837.0,5612.0,0,379769,,,703 cases were recorded as Non Covid Deaths with Covid19 Positivity,14791,414,14277,,273173,191349,0,703,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,1.0
1,1,1,1,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Kiphire,0,0,0,,298,88,0,3,0.0,0.0,2.0,,1725.0,783.0,0,74033,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,262,9,249,,14864,9272,0,1,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
2,2,2,2,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Kohima,0,0,4,,61,312,0,23,8.0,2.0,18.0,,438.0,1930.0,0,270063,,,204 cases were recorded as Non Covid Deaths with Covid19 Positivity,9482,125,9341,,106703,87252,0,204,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
3,3,3,3,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Longleng,0,0,0,,3,6,0,0,0.0,0.0,0.0,,10.0,93.0,0,50593,,,20 cases were recorded as Non Covid Deaths with Covid19 Positivity,307,0,305,,20603,15757,0,20,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
4,4,4,4,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Mokokchung,0,0,4,,49,82,0,24,21.0,1.0,23.0,,276.0,1025.0,0,193171,,,65 cases were recorded as Non Covid Deaths with Covid19 Positivity,2361,55,2280,,69752,57931,0,65,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,2.0
5,5,5,5,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Mon,0,0,0,,60,85,0,0,0.0,0.0,0.0,,229.0,871.0,0,259604,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,1159,12,1141,,70433,50835,0,19,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
6,6,6,6,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Peren,0,0,0,,45,74,0,1,0.0,0.0,2.0,,166.0,427.0,0,163294,,,15 cases were recorded as Non Covid Deaths with Covid19 Positivity,922,6,916,,20256,13326,0,15,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
7,7,7,7,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Phek,0,0,2,,107,119,0,4,0.0,0.0,3.0,,361.0,692.0,0,163294,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,604,18,586,,31700,21910,0,9,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
8,8,8,8,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Tuensang,0,0,0,,33,91,0,5,2.0,0.0,4.0,,275.0,545.0,0,414801,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1100,13,1086,,38472,27622,0,3,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
9,9,9,9,2021-11-16,NL,4,1,16,838,1374,2304,0,121,67.0,6.0,93.0,3892.0,5658.0,12825.0,0.0,Wokha,0,0,0,,14,54,0,3,0.0,0.0,5.0,,42.0,247.0,0,166239,,,16 cases were recorded as Non Covid Deaths with Covid19 Positivity,405,11,389,,35266,24409,0,16,2022-01-22T01:51:51.936456+05:30,2150000,,,1066 cases were recorded as Non Covid Deaths with Covid19 Positivity,32018,679,31175,404427,719920,523652,0,1066,3.0,0.0
