,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
0,0,0,0,0,2021-11-16,DL,44,0,24,52166,39030,61741,251.0,308.0,4.0,296.0,359991.0,202661.0,362442.0,Central Delhi,,,,,2800,5278,,,,,,14362.0,29131.0,0,,,,,,,,1207022,696034,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
1,1,1,1,1,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,East Delhi,,,,,2705,5157,,,,,,14265.0,28946.0,0,,,,,,,,1028515,680290,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
2,2,2,2,2,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,New Delhi,,,,,1984,4775,,,,,,10207.0,26081.0,0,,,,,,,,914453,665079,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
3,3,3,3,3,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,North Delhi,,,,,3105,6034,,,,,,17259.0,35887.0,0,,,,,,,,1270088,624536,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
4,4,4,4,4,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,North East Delhi,,,,,5335,4430,,,,,,26716.0,24611.0,0,,,,,,,,950854,438056,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
5,5,5,5,5,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,North West Delhi,,,,,4869,7913,,,,,,24976.0,44189.0,0,,,,,,,,1633399,924788,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
6,6,6,6,6,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,Shahdara,,,,,2548,3119,,,,,,14138.0,23194.0,0,,,,,,,,918458,571338,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
7,7,7,7,7,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,South Delhi,,,,,2400,4293,,,,,,11361.0,24293.0,0,,,,,,,,1238998,780879,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
8,8,8,8,8,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,South East Delhi,,,,,3095,5101,,,,,,18174.0,35294.0,0,,,,,,,,1292980,835618,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
9,9,9,9,9,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,South West Delhi,,,,,4254,8550,,,,,,22681.0,49393.0,0,,,,,,,,1537934,954814,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
10,10,10,10,10,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,Unknown,44.0,0.0,24.0,,0,0,,308.0,4.0,296.0,,0.0,0.0,0,,,,1440484.0,25095.0,1415032.0,,0,0,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
11,11,11,11,11,2021-11-16,DL,44,0,24,52166,39030,61741,,308.0,4.0,296.0,359991.0,202661.0,362442.0,West Delhi,,,,,5935,7091,,,,,,28522.0,41423.0,0,,,,,,,,1411013,896762,2021-11-17 06:24:47.535981,19814000,,,,1440484,25095,1415032,30174540,13403714,8068194,0,0,0,0,0
