,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaConfirmedForState,7DmaRecoveredForState,7DmaDeceasedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinatedForState,7DmaConfirmedForDistrict,7DmaRecoveredForDistrict,7DmaDeceasedForDistrict,7DmaVaccinatedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
10,Gujarat,826979,816654,10090,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,74941424,45137140,29804284,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,12085,97153,109238,29,24,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Gujarat,67936000
11,Haryana,771448,761250,10051,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,26995900,18063897,8932003,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,7781,22585,30366,14,15,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Haryana,28672000
12,Himachal Pradesh,225893,220959,3821,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,9955967,5751835,4204132,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,975,19175,20150,125,99,6,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,334288,328318,4453,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,15903022,9556702,6346320,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,639,10721,11360,108,103,3,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,349027,343747,5139,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,22177384,15680636,6496748,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,11604,13082,24686,21,14,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Jharkhand,37403000
15,Karnataka,2992021,2945934,38146,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,68399662,43257942,25141720,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,8456,36850,45306,171,255,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Karnataka,65798000
16,Kerala,5065619,4964375,35877,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,41110598,25519262,15591336,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,4621,57122,61743,4547,6866,127,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Kerala,35125000
17,Ladakh,21205,20794,211,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,370769,210140,160629,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,34,288,322,29,2,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Ladakh,293000
18,Lakshadweep,10365,10314,51,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,103133,55271,47862,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,1,127,128,0,0,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Lakshadweep,68000
19,Maharashtra,6624986,6468791,140602,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,103544352,69546543,33997809,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,55101,86858,141959,686,912,19,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Maharashtra,122153000
20,Manipur,124517,121764,1953,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,2069612,1263452,806160,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,158,691,849,35,26,4,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Manipur,3103000
21,Meghalaya,84046,82327,1464,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,1866113,1131117,734996,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,394,1385,1779,22,28,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Meghalaya,3224000
22,Mizoram,129386,123738,463,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,1253944,719248,534696,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,201,703,904,611,849,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Mizoram,1192000
23,Madhya Pradesh,792977,782371,10524,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,75984343,50305522,25678821,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,4723,48863,53586,8,5,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Madhya Pradesh,82232000
24,Nagaland,32014,31159,694,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,1241022,718895,522127,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,349,779,1128,17,21,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Nagaland,2150000
25,Odisha,1045656,1034759,8379,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,40632438,26918017,13714421,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,20291,47204,67495,185,254,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Odisha,43671000
26,Puducherry,128462,126291,1866,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,1171060,741417,429643,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,581,1720,2301,18,9,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Puducherry,1504000
27,Punjab,602825,585931,16573,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,23028661,16224048,6804613,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,8091,21570,29661,47,42,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Punjab,29859000
28,Rajasthan,954524,945495,8954,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,64546319,42902307,21644012,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,8046,37848,45894,5,12,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Rajasthan,77264000
29,Sikkim,32101,31585,401,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,983750,522503,461247,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,22,305,327,0,4,1,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Sikkim,664000
30,Tamil Nadu,2715632,2669848,36296,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,62287202,42306230,19980972,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,17030,40185,57215,802,918,12,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Tamil Nadu,75695000
31,Telangana,673722,666012,3975,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,35073064,23803970,11269094,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,18169,31593,49762,148,151,2,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Telangana,37220000
32,Tripura,84682,83751,817,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,4382281,2524351,1857930,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,256,2769,3025,11,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Tripura,3992000
33,Uttar Pradesh,1710280,1687272,22909,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,141638392,102497148,39141244,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,62178,101205,163383,7,7,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Uttar Pradesh,224979000
34,Uttarakhand,344050,336474,7403,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,11907872,7518709,4389163,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,948,10979,11927,7,11,0,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,0,0,0,,,1332900000,Uttarakhand,11141000
35,West Bengal,1604975,1577609,19319,2021-11-16,TT,34456401,463852,33861756,2021-11-16 06:40:58.129214,625774159,2021-11-15 00:00:00,1107617,1131271338,755349450,375921888,84974461,60325080,24649381,https://www.icmr.gov.in/,8865,197,11971,898118,341310,1239428,28468,41044,69512,782,792,5,4885882.857142857,4796504.428571428,64930.0,5094504913,2239844681,7334349594,1363443.142857143,1340163.142857143,16386.14285714286,76563149,55246641,21316507,,,1332900000,West Bengal,96906000
