,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
0,0,0,0,0,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,East Garo Hills,2,0,0,,434,640,0,6,7.0,1.0,2.0,,1648.0,3232.0,0,317618,,,,1880,14,1856,,50315,26730,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
1,1,1,1,1,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,East Jaintia Hills,0,0,0,,203,1159,0,5,3.0,0.0,4.0,,666.0,2874.0,0,122436,,,,2438,32,2403,,65718,39906,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
2,2,2,2,2,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,East Khasi Hills,19,0,17,,310,1175,0,208,115.0,1.0,157.0,,2145.0,8698.0,0,824059,,,,41358,992,40171,,322963,245322,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
3,3,3,3,3,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,North Garo Hills,0,0,0,,209,642,0,3,0.0,0.0,2.0,,1016.0,3562.0,0,118325,,,,1685,8,1677,,64790,35993,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
4,4,4,4,4,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,Ri-Bhoi,1,0,1,,0,0,0,12,9.0,0.0,5.0,,0.0,0.0,0,0,,,,9716,90,9609,,0,0,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
5,5,5,5,5,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,South Garo Hills,0,0,0,,70,253,0,0,1.0,0.0,0.0,,438.0,1480.0,0,142574,,,,1217,12,1204,,41032,21831,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
6,6,6,6,6,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,South West Garo Hills,0,0,0,,683,976,0,3,1.0,0.0,0.0,,2977.0,5306.0,0,172495,,,,1873,18,1854,,79416,50793,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
7,7,7,7,7,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,South West Khasi Hills,0,0,0,,30,194,0,5,0.0,0.0,3.0,,276.0,1763.0,0,110152,,,,2549,17,2532,,33934,20380,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
8,8,8,8,8,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,West Garo Hills,4,0,2,,833,2389,0,9,12.0,1.0,21.0,,3021.0,9171.0,0,642923,,,,9061,73,8973,,215263,140206,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
9,9,9,9,9,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,West Jaintia Hills,6,0,1,,218,528,0,9,9.0,0.0,6.0,,1036.0,3667.0,0,270352,,,,6816,135,6671,,86680,57058,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
10,10,10,10,10,2021-11-16,ML,34,1,25,0,3615,9041,0,297,166.0,5.0,217.0,,15893.0,45666.0,0.0,West Khasi Hills,2,1,4,,154,395,0,37,9.0,2.0,17.0,,647.0,1916.0,0,385601,,,,5487,74,5402,,78336,47151,0,0,2021-11-16T23:22:07.513749+05:30,3224000,,,,84080,1465,82352,,1134338,742652,0,0,0.0,0
