"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","460","1134","50661","10","4392","55047","83"
"Bageshwar","323","204","27380","3","2067","29443","502"
"Chamoli","630","439","34257","0","3131","37386","494"
"Champawat","463","1078","42127","7","1841","43965","361"
"Dehradun","1918","1916","306024","76","32292","338181","285"
"Haridwar","796","982","279852","18","12786","292608","92"
"Nainital","776","882","55975","11","11207","67112","73"
"Pauri Garhwal","1537","1318","62585","13","5170","67748","823"
"Pithoragarh","380","746","30432","8","2509","32929","604"
"Rudraprayag","257","146","20091","10","2654","22745","375"
"Tehri Garhwal","277","283","22481","3","2323","24797","481"
"US Nagar","1361","972","100859","6","8745","109580","831"
"Uttarkashi","444","332","24462","6","1592","26052","409"
"Total","9622","10432","1057186","171","90709*","1147593","5413"
