Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeOtherNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeOtherNumberForState,cumulativeTestedNumberForState
2022-04-06,GJ,Ahmedabad,2022-04-06 23:55:31.958143,,,384569,3619,0,380925,6586553,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Amreli,2022-04-06 23:55:31.958143,,,12903,105,0,12798,820966,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Anand,2022-04-06 23:55:31.958143,,,15461,53,0,15408,807734,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Aravalli,2022-04-06 23:55:31.958143,,,5743,81,0,5661,527019,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Banaskantha,2022-04-06 23:55:31.958143,,,18333,166,0,18167,1222939,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Bharuch,2022-04-06 23:55:31.958143,,,17285,152,0,17133,713776,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Bhavnagar,2022-04-06 23:55:31.958143,,,29239,362,0,28877,1526066,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Botad,2022-04-06 23:55:31.958143,,,2356,48,0,2308,337552,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Chhota Udaipur,2022-04-06 23:55:31.958143,,,3756,38,0,3718,367744,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Dahod,2022-04-06 23:55:31.958143,,,11299,46,0,11251,968757,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Dang,2022-04-06 23:55:31.958143,,,1258,18,0,1240,111683,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Devbhumi Dwarka,2022-04-06 23:55:31.958143,,,5182,89,0,5092,340212,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Gandhinagar,2022-04-06 23:55:31.958143,,,35052,226,0,34820,1102363,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Gir Somnath,2022-04-06 23:55:31.958143,,,9745,67,0,9678,506787,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Jamnagar,2022-04-06 23:55:31.958143,,,41826,519,0,41305,1135851,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Junagadh,2022-04-06 23:55:31.958143,,,22756,272,0,22484,1322192,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Kutch,2022-04-06 23:55:31.958143,,,19011,146,0,18859,1082553,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Kheda,2022-04-06 23:55:31.958143,,,14691,54,0,14637,845928,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Mahisagar,2022-04-06 23:55:31.958143,,,8867,75,0,8792,522126,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Mehsana,2022-04-06 23:55:31.958143,,,31004,194,0,30808,1041733,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Morbi,2022-04-06 23:55:31.958143,,,10767,95,0,10672,521953,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Narmada,2022-04-06 23:55:31.958143,,,6640,15,0,6625,357252,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Navsari,2022-04-06 23:55:31.958143,,,11899,41,0,11858,637541,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Panchmahal,2022-04-06 23:55:31.958143,,,13548,83,0,13463,776776,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Patan,2022-04-06 23:55:31.958143,,,16242,129,0,16109,686915,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Porbandar,2022-04-06 23:55:31.958143,,,4184,25,0,4159,343652,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Rajkot,2022-04-06 23:55:31.958143,,,84584,798,0,83784,2564213,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Sabarkantha,2022-04-06 23:55:31.958143,,,11764,163,0,11601,717026,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Surat,2022-04-06 23:55:31.958143,,,204981,2080,0,202897,8101818,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Surendranagar,2022-04-06 23:55:31.958143,,,10084,139,0,9945,726105,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Tapi,2022-04-06 23:55:31.958143,,,5802,30,0,5772,361759,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Vadodara,2022-04-06 23:55:31.958143,,,140124,921,0,139189,2557305,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
2022-04-06,GJ,Valsad,2022-04-06 23:55:31.958143,,,12846,90,0,12753,820416,2022-04-06 23:55:31.957207,2022-04-06 23:55:31.958486,,,1223801,10939,1212788,0,41063265
