Date,State/UTCode,District,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinatedNumberForDistrict,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinatedNumberForState
2021-10-28,GJ,Ahmedabad,238324,3411,234883,2556492.0,5948835,3374095,9322930,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Amreli,10810,102,10708,212265.0,925236,534451,1459687,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Anand,9635,49,9580,171851.0,1451500,911751,2363251,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Aravalli,5186,78,5108,122182.0,717521,507343,1224864,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Banaskantha,13631,162,13469,218527.0,2136228,1118053,3254281,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Bharuch,11426,118,11308,156057.0,1209469,649443,1858912,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Bhavnagar,21446,301,21143,392834.0,1672905,945596,2618501,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Botad,2218,42,2176,98559.0,377900,223140,601040,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Chhota Udaipur,3395,38,3357,93838.0,635508,409958,1045466,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Dahod,9955,38,9917,218259.0,1498881,601294,2100175,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Dang,866,18,848,31921.0,154691,56275,210966,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Devbhumi Dwarka,4175,82,4093,80424.0,501926,299675,801601,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Gandhinagar,20754,205,20549,292598.0,1173774,688575,1862349,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Gir Somnath,8570,67,8499,121948.0,842763,358522,1201285,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Jamnagar,34973,478,34492,307911.0,1109222,638476,1747698,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Junagadh,20500,272,20226,199699.0,1315535,704852,2020387,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Kheda,10439,48,10391,218140.0,1450564,865019,2315583,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Kutch,12628,145,12473,267060.0,1409914,660653,2070567,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Mahisagar,8194,72,8122,122796.0,815570,451676,1267246,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Mehsana,24419,177,24242,229904.0,1403750,854619,2258369,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Morbi,6502,87,6415,157321.0,672347,303951,976298,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Narmada,5955,15,5940,76134.0,413115,274299,687414,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Navsari,7214,24,7174,129099.0,947877,633591,1581468,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Other State,162,3,159,108.0,,,,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Panchmahal,11770,70,11700,160981.0,1103583,608930,1712513,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Patan,11624,129,11495,169059.0,849100,519866,1368966,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Porbandar,3486,19,3467,97912.0,418937,250298,669235,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Rajkot,57974,725,57236,731251.0,2223494,1238153,3461647,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Sabarkantha,9317,157,9159,182090.0,998989,569766,1568755,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Surat,143859,1955,141875,1938229.0,4769570,2486184,7255754,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Surendranagar,8121,136,7985,201153.0,1110032,688027,1798059,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Tapi,4441,24,4417,92524.0,526715,295859,822574,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Vadodara,78141,788,77331,695670.0,2607975,1872814,4480789,826504,10088,816232,30792214.0,44623330,25286996,69910326
2021-10-28,GJ,Valsad,6394,53,6295,155380.0,1229904,691792,1921696,826504,10088,816232,30792214.0,44623330,25286996,69910326
