,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,deltaVaccinated3ForDistrict,cumulativeOtherNumberForDistrict,7DmaOtherForDistrict,7DmaVaccinated3ForDistrict,cumulativeVaccinated3NumberForDistrict
10,10,10,10,10,10,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Dang,0,0,0,159,131,2015,0,0.0,0.0,0.0,1236.0,1081.0,11656.0,226769,2021-12-03 23:55:35.302946,,,866,18,848,88062,163471,84901,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
11,11,11,11,11,11,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Devbhumi Dwarka,0,0,0,828,2103,3913,0,0.0,0.0,0.0,1944.0,6032.0,28781.0,752484,2021-12-03 23:55:35.302946,,,4175,82,4093,254527,539776,420242,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
12,12,12,12,12,12,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Gandhinagar,1,0,3,1743,1058,8906,2,7.0,0.0,6.0,9962.0,6225.0,77192.0,1387478,2021-12-03 23:55:35.302946,,,20773,205,20560,867691,1199940,948711,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
13,13,13,13,13,13,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Gir Somnath,0,0,0,1031,2195,17243,1,3.0,0.0,0.0,4865.0,13271.0,94680.0,1217477,2021-12-03 23:55:35.302946,,,8579,67,8504,399778,894829,634072,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
14,14,14,14,14,14,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Jamnagar,1,0,5,1446,1382,15161,7,12.0,0.0,11.0,9217.0,7845.0,79886.0,2159130,2021-12-03 23:55:35.302946,,,35012,478,34518,921384,1152366,884784,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
15,15,15,15,15,15,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Junagadh,0,0,0,2726,440,5688,2,0.0,0.0,0.0,17103.0,3056.0,93146.0,2742291,2021-12-03 23:55:35.302946,,,20542,272,20270,897282,1332391,1260207,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
16,16,16,16,16,16,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Kheda,1,0,1,1672,1009,17490,1,3.0,0.0,1.0,9672.0,6027.0,110774.0,2298934,2021-12-03 23:55:35.302946,,,10444,48,10394,671509,1485914,1277754,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
17,17,17,17,17,17,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Kutch,0,0,1,2440,2240,10821,8,18.0,0.0,9.0,13261.0,12946.0,78528.0,2090313,2021-12-03 23:55:35.302946,,,12669,145,12506,876727,1459195,1062966,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
18,18,18,18,18,18,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Mahisagar,0,0,0,1182,4,6056,0,0.0,0.0,0.0,7442.0,36.0,47259.0,994624,2021-12-03 23:55:35.302946,,,8194,72,8122,416501,815791,656744,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
19,19,19,19,19,19,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Mehsana,1,0,0,2192,1154,11516,3,1.0,0.0,3.0,11620.0,7352.0,68735.0,2027727,2021-12-03 23:55:35.302946,,,24425,177,24247,742168,1432951,1107288,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
20,20,20,20,20,20,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Morbi,0,0,0,1309,1280,7792,0,0.0,0.0,0.0,7808.0,8849.0,49960.0,960329,2021-12-03 23:55:35.302946,,,6506,87,6418,404472,707683,465366,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
21,21,21,21,21,21,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Narmada,0,0,0,225,69,3026,0,0.0,0.0,2.0,1593.0,501.0,21062.0,590379,2021-12-03 23:55:35.302946,,,5957,15,5942,280889,415469,365473,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
22,22,22,22,22,22,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Navsari,2,0,1,1502,316,6520,12,10.0,0.0,10.0,8237.0,1992.0,41558.0,1330711,2021-12-03 23:55:35.302946,,,7254,25,7216,475913,957509,829525,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
23,23,23,23,23,23,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Panchmahal,0,0,0,1607,310,10921,1,1.0,0.0,0.0,11328.0,2083.0,71354.0,2388267,2021-12-03 23:55:35.302946,,,11772,70,11701,606384,1121450,937635,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
24,24,24,24,24,24,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Patan,0,0,0,1550,695,7577,0,0.0,0.0,0.0,7488.0,3936.0,47343.0,1342746,2021-12-03 23:55:35.302946,,,11624,129,11495,499877,866763,761615,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
25,25,25,25,25,25,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Porbandar,1,0,0,964,192,2410,0,2.0,0.0,1.0,4094.0,1718.0,30137.0,586062,2021-12-03 23:55:35.302946,,,3489,19,3468,258821,424908,333667,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
26,26,26,26,26,26,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Rajkot,2,0,4,1951,3600,12996,9,9.0,1.0,10.0,17989.0,20792.0,87869.0,3157676,2021-12-03 23:55:35.302946,,,58027,726,57285,2144638,2305211,1633766,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
27,27,27,27,27,27,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Sabarkantha,0,0,0,1463,357,8055,1,0.0,0.0,3.0,7897.0,2913.0,86162.0,2427346,2021-12-03 23:55:35.302946,,,9323,157,9166,521850,1017723,904694,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
28,28,28,28,28,28,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Surat,7,0,4,8462,6886,28689,35,40.0,0.0,37.0,69147.0,54761.0,206127.0,4996391,2021-12-03 23:55:35.302946,,,144016,1956,142032,6739935,4998601,3322963,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
29,29,29,29,29,29,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Surendranagar,0,0,0,980,1679,13083,0,0.0,0.0,0.0,6506.0,17101.0,84184.0,1755873,2021-12-03 23:55:35.302946,,,8124,136,7988,566599,1170449,1068826,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
30,30,30,30,30,30,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Tapi,0,0,0,471,689,3488,2,1.0,0.0,2.0,3466.0,4667.0,26459.0,806489,2021-12-03 23:55:35.302946,,,4445,24,4420,267715,540991,403510,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
31,31,31,31,31,31,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Vadodara,8,0,6,7609,1329,10508,46,48.0,0.0,50.0,44290.0,8096.0,55673.0,3639775,2021-12-03 23:55:35.302946,,,78362,788,77517,2100395,2656244,2294870,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
32,32,32,32,32,32,2021-12-03,GJ,45,0,45,70137,41590,338551,261,261.0,2.0,249.0,430428.0,285203.0,2531626.0,Valsad,2,0,2,1664,1402,11244,21,7.0,0.0,14.0,13146.0,8893.0,103004.0,1703068,2021-12-03 23:55:35.302946,,,6477,55,6413,563322,1265299,1058313,2021-12-03 23:55:35.302137,67936000,2021-12-03 23:55:35.303376,,,827453,10091,817044,32689043,45944986,36375683,0,0,0,0,0
