TT|2022-05-25 07:55:10.540358|GetSource|ERR|File Not Found
TT|2022-05-25 09:55:10.280489|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 09:55:23.301323|ExtractFromHTML|OK|COMPLETED
TT|2022-05-25 11:55:10.377281|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 11:55:23.510946|ExtractFromHTML|OK|COMPLETED
TT|2022-05-25 19:55:09.971934|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 19:55:23.606314|ExtractFromHTML|OK|COMPLETED
TT|2022-05-25 20:55:10.144097|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 20:55:26.319443|ExtractFromHTML|OK|COMPLETED
TT|2022-05-25 21:55:09.989765|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 21:55:26.814989|ExtractFromHTML|OK|COMPLETED
TT|2022-05-25 22:55:11.342900|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 22:55:28.028406|ExtractFromHTML|OK|COMPLETED
TT|2022-05-25 23:55:11.290513|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-25 23:55:27.746443|ExtractFromHTML|OK|COMPLETED
TT|2022-05-26 07:55:10.121930|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-05-26 09:55:10.219616|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
