,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,991264,347616,353285,290363,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340636,2325843,14733,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,110956967,44704273,47578738,18673956,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,0,0,7,17,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66971,66632,296,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,1924584,961348,821819,141417,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746122,738080,8035,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,50335776,24813012,22150253,3372511,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,854734,842025,12313,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,157285968,73485082,67912082,15888804,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,1,0,80,81,41,59,0,,,1332900000,Bihar,119520000
5,Chandigarh,100630,99378,1185,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,2291121,1185667,991025,114429,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,8,8,7,24,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187025,1172154,14184,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,49167723,21267748,20343704,7556271,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,1,3,0,4,104,206,1,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,1579868,782348,636961,160559,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040229,2012957,26648,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,37407291,18297099,15717037,3393155,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,4,7,1,12,77,160,2,,,1332900000,Delhi,19814000
9,Goa,262732,258439,4014,2023-05-10,TT,44974909,531722,44421781,2023-05-11 11:48:17.830673,928069287,2023-05-09 00:00:00,159454,2206657509,1027405944,951969490,227282075,2874475,1440045,1295735,138695,https://www.icmr.gov.in/,2109,15,3430,1735,159,87,1981,0,0,0,0,52,30,0,,,1332900000,Goa,1540000
