,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-10-08,TT,Andaman and Nicobar Islands,,,,10705,129,10560,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
1,2022-10-08,TT,Andhra Pradesh,,,,2338477,14733,2323588,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
2,2022-10-08,TT,Arunachal Pradesh,,,,66856,296,66550,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
3,2022-10-08,TT,Assam,,,,745703,8035,735037,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
4,2022-10-08,TT,Bihar,,,,850641,12302,838243,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
5,2022-10-08,TT,Chandigarh,,,,99235,1181,98024,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
6,2022-10-08,TT,Chhattisgarh,,,,1176593,14137,1162171,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
7,2022-10-08,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11587,4,11582,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
8,2022-10-08,TT,Delhi,,,,2003904,26504,1977034,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
9,2022-10-08,TT,Goa,,,,258277,3966,254150,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
10,2022-10-08,TT,Gujarat,,,,1275323,11036,1263594,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
11,2022-10-08,TT,Haryana,,,,1055191,10707,1044282,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
12,2022-10-08,TT,Himachal Pradesh,,,,312308,4210,307991,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
13,2022-10-08,TT,Jammu and Kashmir,,,,479207,4785,474345,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
14,2022-10-08,TT,Jharkhand,,,,442402,5330,437009,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
15,2022-10-08,TT,Karnataka,,,,4065537,40287,4022590,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
16,2022-10-08,TT,Kerala,,,,6811797,71234,6734120,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
17,2022-10-08,TT,Ladakh,,,,29359,231,29107,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
18,2022-10-08,TT,Lakshadweep,,,,11415,52,11363,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
19,2022-10-08,TT,Maharashtra,,,,8123819,148355,7973154,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
20,2022-10-08,TT,Manipur,,,,139825,2149,137661,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
21,2022-10-08,TT,Meghalaya,,,,96716,1622,95064,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
22,2022-10-08,TT,Mizoram,,,,238547,723,237733,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
23,2022-10-08,TT,Madhya Pradesh,,,,1054410,10773,1043543,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
24,2022-10-08,TT,Nagaland,,,,35962,781,35180,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
25,2022-10-08,TT,Odisha,,,,1334705,9199,1324912,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
26,2022-10-08,TT,Puducherry,,,,174822,1974,172648,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
27,2022-10-08,TT,Punjab,,,,782130,17917,764085,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
28,2022-10-08,TT,Rajasthan,,,,1313387,9644,1303471,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
29,2022-10-08,TT,Sikkim,,,,44209,498,43683,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
30,2022-10-08,TT,Tamil Nadu,,,,3586218,38047,3543194,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
31,2022-10-08,TT,Telangana,,,,838376,4111,833774,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
32,2022-10-08,TT,Tripura,,,,107813,939,106857,,,2022-10-08 11:55:24.002051,,,,44609257,528778,44051228,896748226,2189314422
