,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-02-27,TT,Andaman and Nicobar Islands,,,,10751,129,10622,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
1,2023-02-27,TT,Andhra Pradesh,,,,2339089,14733,2324353,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
2,2023-02-27,TT,Arunachal Pradesh,,,,66891,296,66595,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
3,2023-02-27,TT,Assam,,,,746100,8035,738065,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
4,2023-02-27,TT,Bihar,,,,851422,12303,839117,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
5,2023-02-27,TT,Chandigarh,,,,99365,1182,98182,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
6,2023-02-27,TT,Chhattisgarh,,,,1177793,14146,1163636,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
7,2023-02-27,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11587,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
8,2023-02-27,TT,Delhi,,,,2007501,26523,1980965,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
9,2023-02-27,TT,Goa,,,,259146,4013,255121,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
10,2023-02-27,TT,Gujarat,,,,1277688,11046,1266625,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
11,2023-02-27,TT,Haryana,,,,1056726,10714,1045976,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
12,2023-02-27,TT,Himachal Pradesh,,,,312737,4213,308508,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
13,2023-02-27,TT,Jammu and Kashmir,,,,479487,4785,474681,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
14,2023-02-27,TT,Jharkhand,,,,442577,5331,437244,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
15,2023-02-27,TT,Karnataka,,,,4073726,40311,4033133,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
16,2023-02-27,TT,Kerala,,,,6830673,71586,6757795,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
17,2023-02-27,TT,Ladakh,,,,29422,231,29191,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
18,2023-02-27,TT,Lakshadweep,,,,11415,52,11363,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
19,2023-02-27,TT,Maharashtra,,,,8137583,148421,7988985,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
20,2023-02-27,TT,Manipur,,,,139924,2149,137775,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
21,2023-02-27,TT,Meghalaya,,,,96788,1625,95163,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
22,2023-02-27,TT,Mizoram,,,,238964,726,238238,,,2023-02-27 11:55:26.515329,,,,44686202,530770,44153203,918579382,2206381913
