,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2023-12-23,TT,Andaman and Nicobar Islands,,,,10766,129,10637,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
1,2023-12-23,TT,Andhra Pradesh,,,,2340676,14733,2325941,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
2,2023-12-23,TT,Arunachal Pradesh,,,,67049,296,66753,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
3,2023-12-23,TT,Assam,,,,746150,8035,738115,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
4,2023-12-23,TT,Bihar,,,,855262,12314,842946,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
5,2023-12-23,TT,Chandigarh,,,,100693,1185,99508,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
6,2023-12-23,TT,Chhattisgarh,,,,1187691,14190,1173501,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
7,2023-12-23,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11592,4,11588,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
8,2023-12-23,TT,Delhi,,,,2040830,26665,2014158,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
9,2023-12-23,TT,Goa,,,,263334,4014,259318,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
10,2023-12-23,TT,Gujarat,,,,1291368,11079,1280286,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
11,2023-12-23,TT,Haryana,,,,1078885,10755,1068107,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
12,2023-12-23,TT,Himachal Pradesh,,,,322874,4241,318626,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
13,2023-12-23,TT,Jammu and Kashmir,,,,482023,4792,477230,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
14,2023-12-23,TT,Jharkhand,,,,443825,5334,438491,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
15,2023-12-23,TT,Karnataka,,,,4088718,40357,4048351,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
16,2023-12-23,TT,Kerala,,,,6907140,71946,6834184,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
17,2023-12-23,TT,Ladakh,,,,29587,231,29356,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
18,2023-12-23,TT,Lakshadweep,,,,11415,52,11363,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
19,2023-12-23,TT,Maharashtra,,,,8170290,148557,8021640,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
20,2023-12-23,TT,Manipur,,,,140031,2149,137882,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
21,2023-12-23,TT,Meghalaya,,,,96967,1628,95338,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
22,2023-12-23,TT,Mizoram,,,,239559,734,238821,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
23,2023-12-23,TT,Madhya Pradesh,,,,1056351,10786,1045565,,,2023-12-23 22:32:42.842566,,,,44996151,531920,44462726,934121887,2206756729
