"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","20033","19714","52","267"
"2","Chengalpattu","247355","242515","2182","2658"
"3","Chennai","778578","763990","5519","9069"
"4","Coimbatore","334192","330401","1173","2618"
"5","Cuddalore","74816","73709","212","895"
"6","Dharmapuri","36393","36051","59","283"
"7","Dindigul","37962","37062","235","665"
"8","Erode","133597","132552","311","734"
"9","Kallakurichi","36763","36509","39","215"
"10","Kancheepuram","96792","95116","374","1302"
"11","Kanyakumari","88241","86794","362","1085"
"12","Karur","29948","29504","72","372"
"13","Krishnagiri","60183","59626","187","370"
"14","Madurai","92124","90660","228","1236"
"15","Mayiladuthurai","26750","26319","101","330"
"16","Nagapattinam","25680","25212","93","375"
"17","Namakkal","68610","67860","216","534"
"18","Nilgiris","42493","42191","76","226"
"19","Perambalur","14805","14479","77","249"
"20","Pudukottai","34831","34258","147","426"
"21","Ramanathapuram","24904","24477","59","368"
"22","Ranipet","54977","53938","252","787"
"23","Salem","128862","126513","587","1762"
"24","Sivagangai","24431","24061","151","219"
"25","Tenkasi","33369","32721","158","490"
"26","Thanjavur","92761","91467","254","1040"
"27","Theni","51049","50389","127","533"
"28","Thirupathur","35851","35182","36","633"
"29","Thiruvallur","151445","148827","678","1940"
"30","Thiruvannamalai","67529","66645","199","685"
"31","Thiruvarur","48402","47767","162","473"
"32","Thoothukudi","66475","65694","333","448"
"33","Tirunelveli","64722","63775","502","445"
"34","Tiruppur","130569","129348","169","1052"
"35","Trichy","96812","95246","405","1161"
"36","Vellore","57685","56439","83","1163"
"37","Villupuram","55374","54759","249","366"
"38","Virudhunagar","58039","57110","374","555"
"39","Airport Surveillance 
(International)","1375","1365","9","1"
"40","Airport Surveillance 
(Domestic)","1146","1143","2","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","35,26,351","34,71,816","16,504","38,031"
