,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2022-02-01,AP,Foreign Evacuees,,,,,,,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
1,2022-02-01,AP,Anantapur,,,,175284,1096,164804,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
2,2022-02-01,AP,Chittoor,,,,269927,1973,265297,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
3,2022-02-01,AP,East Godavari,,,,310206,1296,298639,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
4,2022-02-01,AP,Guntur,,,,198951,1267,184917,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
5,2022-02-01,AP,Krishna,,,,132278,1483,120305,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
6,2022-02-01,AP,Kurnool,,,,142028,861,132153,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
7,2022-02-01,AP,Other State,,,,,,,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
8,2022-02-01,AP,Prakasam,,,,153656,1137,138838,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
9,2022-02-01,AP,S.P.S. Nellore,,,,162233,1079,150231,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
10,2022-02-01,AP,Srikakulam,,,,133438,798,128265,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
11,2022-02-01,AP,Visakhapatnam,,,,188393,1175,180126,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
12,2022-02-01,AP,Vizianagaram,,,,91644,676,88833,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
13,2022-02-01,AP,West Godavari,,,,189050,1131,183808,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
14,2022-02-01,AP,Y.S.R. Kadapa,,,,132600,648,122922,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
15,2022-02-01,AP,Unknown,,,,0,0,0,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
16,2022-02-01,AP,Other States,,,,2461,0,2461,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
17,2022-02-01,AP,Other Countries,,,,434,0,434,,2022-02-02 12:03:19.432747,,,,2282583,14620,2162033,32505747
