"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","19884","19616","1","267"
"2","Chengalpattu","236336","233463","215","2658"
"3","Chennai","753522","743721","733","9068"
"4","Coimbatore","330155","327467","71","2617"
"5","Cuddalore","74276","73377","4","895"
"6","Dharmapuri","36196","35911","2","283"
"7","Dindigul","37482","36815","2","665"
"8","Erode","132691","131944","13","734"
"9","Kallakurichi","36524","36307","2","215"
"10","Kancheepuram","94566","93198","66","1302"
"11","Kanyakumari","86270","85160","25","1085"
"12","Karur","29759","29386","1","372"
"13","Krishnagiri","59651","59280","1","370"
"14","Madurai","91073","89822","15","1236"
"15","Mayiladuthurai","26498","26168","0","330"
"16","Nagapattinam","25443","25068","0","375"
"17","Namakkal","68013","67478","1","534"
"18","Nilgiris","42149","41910","13","226"
"19","Perambalur","14463","14212","2","249"
"20","Pudukottai","34476","34047","3","426"
"21","Ramanathapuram","24683","24314","1","368"
"22","Ranipet","53944","53151","6","787"
"23","Salem","127417","125642","13","1762"
"24","Sivagangai","23847","23621","7","219"
"25","Tenkasi","32747","32257","0","490"
"26","Thanjavur","92173","91130","4","1039"
"27","Theni","50604","50071","0","533"
"28","Thirupathur","35738","35105","0","633"
"29","Thiruvallur","147631","145631","61","1939"
"30","Thiruvannamalai","66817","66130","2","685"
"31","Thiruvarur","48021","47546","3","472"
"32","Thoothukudi","64977","64524","5","448"
"33","Tirunelveli","62791","62336","10","445"
"34","Tiruppur","129946","128890","4","1052"
"35","Trichy","94992","93819","12","1161"
"36","Vellore","57335","56166","6","1163"
"37","Villupuram","54591","54222","3","366"
"38","Virudhunagar","56845","56288","3","554"
"39","Airport Surveillance 
(International)","1300","1285","14","1"
"40","Airport Surveillance 
(Domestic)","1128","1119","8","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","34,57,382","34,18,025","1,332","38,025"
