Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-23,HP,Bilaspur,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,18612,95,18314,,2022-07-23 19:55:38.700790,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,1
2022-07-23,HP,Chamba,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,17226,177,16643,,2022-07-23 19:55:38.700813,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,2
2022-07-23,HP,Hamirpur,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,23984,330,23377,,2022-07-23 19:55:38.700814,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,1
2022-07-23,HP,Kangra,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,66103,1249,63979,,2022-07-23 19:55:38.700816,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,7
2022-07-23,HP,Kinnaur,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,4629,41,4519,,2022-07-23 19:55:38.700817,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,0
2022-07-23,HP,Kullu,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,12455,163,12081,,2022-07-23 19:55:38.700818,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,2
2022-07-23,HP,Lahaul and Spiti,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,3325,18,3260,,2022-07-23 19:55:38.700820,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,0
2022-07-23,HP,Mandi,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,40027,507,38834,,2022-07-23 19:55:38.700821,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,0
2022-07-23,HP,Shimla,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,36943,718,35621,,2022-07-23 19:55:38.700824,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,4
2022-07-23,HP,Sirmaur,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,20342,221,19924,,2022-07-23 19:55:38.700825,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,0
2022-07-23,HP,Solan,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,31061,336,30571,,2022-07-23 19:55:38.700826,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,0
2022-07-23,HP,Una,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,18981,281,18523,,2022-07-23 19:55:38.700828,2022-07-23 17:00:00+05:30,https://twitter.com/nhm_hp,,293688,4136,285646,,19,2
