"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4539","4143","4","4","388"
"Bageshwar","2094","2003","2","0","89"
"Chamoli","3219","3102","8","3","106"
"Champawat","1912","1891","0","1","20"
"Dehradun","33490","32823","124","176","367"
"Haridwar","13184","12907","18","25","234"
"Nainital","11405","11310","12","29","54"
"Pauri Garhwal","5289","4299","3","18","969"
"Pithoragarh","2562","2420","1","4","137"
"Rudraprayag","2716","2585","0","2","129"
"Tehri Garhwal","2391","2029","3","5","354"
"U.S. Nagar","8833","8533","4","5","291"
"Uttarkashi","1681","1497","8","5","171"
"Total","93315","89542","187","277","3309"
