Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-07-26,GA,150,0,82,0,59,129,1652,853,746.0,3.0,627.0,,388.0,831.0,7396.0,North Goa,,,,,40,66,701,,,,,,168.0,360.0,2631.0,817761,,,,,,,,679139,602007,35524,0,2022-07-27 11:55:25.511892,1540000,,,,251608,3849,246922,,1436662,1287696,83657,0,0.0,0.0
2022-07-26,GA,150,0,82,0,59,129,1652,853,746.0,3.0,627.0,,388.0,831.0,7396.0,Other State,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-07-27 11:55:25.511892,1540000,,,,251608,3849,246922,,1436662,1287696,83657,0,0.0,0.0
2022-07-26,GA,150,0,82,0,59,129,1652,853,746.0,3.0,627.0,,388.0,831.0,7396.0,South Goa,,,,,19,63,951,,,,,,220.0,471.0,4765.0,639962,,,,,,,,757523,685689,48133,0,2022-07-27 11:55:25.511892,1540000,,,,251608,3849,246922,,1436662,1287696,83657,0,0.0,0.0
2022-07-26,GA,150,0,82,0,59,129,1652,853,746.0,3.0,627.0,,388.0,831.0,7396.0,Unknown,150.0,0.0,82.0,,0,0,0,853.0,746.0,3.0,627.0,,0.0,0.0,0.0,0,,,,251608.0,3849.0,246922.0,,0,0,0,0,2022-07-27 11:55:25.511892,1540000,,,,251608,3849,246922,,1436662,1287696,83657,0,0.0,0.0
