Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-22,HP,Bilaspur,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,18556,95,18297,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,1
2022-07-22,HP,Chamba,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,17161,177,16588,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,2
2022-07-22,HP,Hamirpur,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,23942,330,23345,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,1
2022-07-22,HP,Kangra,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,65956,1249,63873,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,7
2022-07-22,HP,Kinnaur,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,4622,41,4513,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,0
2022-07-22,HP,Kullu,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,12417,163,12059,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,2
2022-07-22,HP,Lahaul and Spiti,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,3322,18,3260,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,0
2022-07-22,HP,Mandi,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,39883,505,38773,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,0
2022-07-22,HP,Shimla,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,36848,718,35557,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,4
2022-07-22,HP,Sirmaur,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,20322,221,19870,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,0
2022-07-22,HP,Solan,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,31029,336,30553,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,0
2022-07-22,HP,Una,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,18960,280,18517,,2022-07-22 19:55:39.796673,2022-07-22 17:00:00+05:30,https://twitter.com/nhm_hp,,293018,4133,285205,,19,2
