TT|2022-03-06 07:55:10.041127|GetSource|ERR|File Not Found
TT|2022-03-06 09:55:09.572533|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 09:55:23.464253|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 11:55:09.444752|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 11:55:23.137549|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 13:51:11.768007|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 13:51:25.008196|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 19:55:09.882035|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 19:55:24.120846|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 20:55:09.832184|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 20:55:26.684265|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 21:55:10.142033|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 21:55:27.571161|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 22:55:09.944310|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 22:55:40.957375|ExtractFromHTML|OK|COMPLETED
TT|2022-03-06 23:55:09.153303|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-03-06 23:55:26.666803|ExtractFromHTML|OK|COMPLETED
TT|2022-03-07 07:55:10.687388|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
