"Sl. 
No","District","Total Positive 
Cases","Discharged","Active 
Cases","Death"
"1","Ariyalur","19872","19523","82","267"
"2","Chengalpattu","234613","230869","1090","2654"
"3","Chennai","748999","737253","2690","9056"
"4","Coimbatore","328973","324288","2073","2612"
"5","Cuddalore","74157","72994","270","893"
"6","Dharmapuri","36135","35699","153","283"
"7","Dindigul","37438","36679","94","665"
"8","Erode","132458","130884","840","734"
"9","Kallakurichi","36504","36172","117","215"
"10","Kancheepuram","94190","92523","365","1302"
"11","Kanyakumari","86074","84490","500","1084"
"12","Karur","29713","29202","139","372"
"13","Krishnagiri","59534","58889","275","370"
"14","Madurai","90959","89584","140","1235"
"15","Mayiladuthurai","26476","26122","26","328"
"16","Nagapattinam","25413","24908","131","374"
"17","Namakkal","67874","66972","369","533"
"18","Nilgiris","41851","41346","279","226"
"19","Perambalur","14447","14170","28","249"
"20","Pudukottai","34429","33873","130","426"
"21","Ramanathapuram","24643","24202","74","367"
"22","Ranipet","53869","52958","124","787"
"23","Salem","127170","124749","661","1760"
"24","Sivagangai","23745","23394","132","219"
"25","Tenkasi","32720","32191","39","490"
"26","Thanjavur","92014","90655","321","1038"
"27","Theni","50580","49969","79","532"
"28","Thirupathur","35713","35027","53","633"
"29","Thiruvallur","147171","144598","637","1936"
"30","Thiruvannamalai","66736","65838","214","684"
"31","Thiruvarur","47954","47306","177","471"
"32","Thoothukudi","64898","64327","125","446"
"33","Tirunelveli","62704","62110","149","445"
"34","Tiruppur","129711","128065","594","1052"
"35","Trichy","94775","93167","449","1159"
"36","Vellore","57136","55855","119","1162"
"37","Villupuram","54533","54000","167","366"
"38","Virudhunagar","56763","56085","124","554"
"39","Airport Surveillance 
(International)","1241","1236","4","1"
"40","Airport Surveillance 
(Domestic)","1104","1103","0","1"
"41","Railway Surveillance","428","428","0","0"
"Grand Total","","34,45,717","33,93,703","14,033","37,981"
