,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-07-09,TT,Andaman and Nicobar Islands,,,,10224,129,10055,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
1,2022-07-09,TT,Andhra Pradesh,,,,2323663,14731,2307116,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
2,2022-07-09,TT,Arunachal Pradesh,,,,64648,296,64227,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
3,2022-07-09,TT,Assam,,,,726244,7991,716883,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
4,2022-07-09,TT,Bihar,,,,834964,12262,820960,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
5,2022-07-09,TT,Chandigarh,,,,94299,1165,92759,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
6,2022-07-09,TT,Chhattisgarh,,,,1155791,14040,1140388,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
7,2022-07-09,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11497,4,11480,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
8,2022-07-09,TT,Delhi,,,,1939758,26280,1911149,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
9,2022-07-09,TT,Goa,,,,249715,3842,245078,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
10,2022-07-09,TT,Gujarat,,,,1236707,10948,1221866,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
11,2022-07-09,TT,Haryana,,,,1019095,10628,1006549,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
12,2022-07-09,TT,Himachal Pradesh,,,,287285,4142,282133,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
13,2022-07-09,TT,Jammu and Kashmir,,,,455807,4757,450358,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
14,2022-07-09,TT,Jharkhand,,,,436516,5321,430653,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
15,2022-07-09,TT,Karnataka,,,,3977090,40123,3930461,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
16,2022-07-09,TT,Kerala,,,,6666959,70108,6567960,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
17,2022-07-09,TT,Ladakh,,,,28555,228,28202,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
18,2022-07-09,TT,Lakshadweep,,,,11412,52,11359,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
19,2022-07-09,TT,Maharashtra,,,,7998673,147971,7831851,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
20,2022-07-09,TT,Manipur,,,,137389,2120,135151,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
21,2022-07-09,TT,Meghalaya,,,,94078,1595,92385,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
22,2022-07-09,TT,Mizoram,,,,229670,706,228439,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
23,2022-07-09,TT,Madhya Pradesh,,,,1045289,10745,1033766,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
24,2022-07-09,TT,Nagaland,,,,35541,762,34748,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
25,2022-07-09,TT,Odisha,,,,1292416,9126,1280954,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
26,2022-07-09,TT,Puducherry,,,,167408,1962,164698,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
27,2022-07-09,TT,Punjab,,,,764312,17784,745403,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
28,2022-07-09,TT,Rajasthan,,,,1289443,9570,1278920,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
29,2022-07-09,TT,Sikkim,,,,39342,456,38785,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
30,2022-07-09,TT,Tamil Nadu,,,,3496321,38028,3439606,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
31,2022-07-09,TT,Telangana,,,,805137,4111,795880,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
32,2022-07-09,TT,Tripura,,,,100984,923,99989,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
33,2022-07-09,TT,Uttar Pradesh,,,,2093310,23547,2067513,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
34,2022-07-09,TT,Uttarakhand,,,,439071,7697,430567,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
35,2022-07-09,TT,West Bengal,,,,2045781,21236,2005689,,,2022-07-09 11:55:25.852136,,,,43604394,525386,42953980,866177937,1986536288
