Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-07-09,HP,Bilaspur,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,18320,95,18183,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,1
2022-07-09,HP,Chamba,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,16387,174,16057,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,2
2022-07-09,HP,Hamirpur,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,23568,330,23117,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,1
2022-07-09,HP,Kangra,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,64657,1248,63140,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,7
2022-07-09,HP,Kinnaur,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,4522,41,4450,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,0
2022-07-09,HP,Kullu,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,12096,162,11839,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,2
2022-07-09,HP,Lahaul and Spiti,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,3257,18,3185,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,0
2022-07-09,HP,Mandi,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,39092,502,38487,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,0
2022-07-09,HP,Shimla,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,36035,717,35188,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,4
2022-07-09,HP,Sirmaur,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,19966,221,19703,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,0
2022-07-09,HP,Solan,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,30799,336,30405,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,0
2022-07-09,HP,Una,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,18765,279,18467,,2022-07-09 19:55:41.743452,2022-07-09 17:00:00+05:30,https://twitter.com/nhm_hp,,287464,4123,282221,,19,2
