,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10586,10413,129,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,913229,346424,350630,216175,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,64,156,4687,4907,7,8,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2336266,2320568,14733,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,104674486,44677354,47540661,12456471,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,410,530,157403,158343,136,210,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,66599,66207,296,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,1845456,954257,805936,85263,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,439,582,1288,2309,14,25,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,743801,732846,8029,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,49572937,24716845,21934051,2922041,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,2376,4184,15429,21989,124,158,0,,,1332900000,Assam,34293000
4,Bihar,847221,834124,12292,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,149278581,72817123,65689753,10771705,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,16695,46665,97665,161025,133,123,0,,,1332900000,Bihar,119520000
5,Chandigarh,98526,96963,1179,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,2258476,1183620,981015,93841,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,72,193,720,985,41,66,1,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1172891,1157321,14101,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,46326677,21154407,19916410,5255860,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,5433,22712,98973,127118,183,291,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11574,11563,4,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,1545666,780522,630448,134696,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,35,96,1435,1566,3,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,1996352,1965600,26442,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,36342422,18226704,15520767,2594951,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,2220,5269,24242,31731,945,1285,6,,,1332900000,Delhi,19814000
9,Goa,255408,250411,3857,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,2853006,1438296,1291241,123469,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,66,128,968,1162,159,200,0,,,1332900000,Goa,1540000
10,Gujarat,1268550,1255585,11000,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,122003942,54328154,53786016,13889772,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,2259,9530,271480,283269,307,360,0,,,1332900000,Gujarat,67936000
11,Haryana,1049557,1035946,10671,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,45078951,23640355,19738228,1700368,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,828,3494,11743,16065,623,888,2,,,1332900000,Haryana,28672000
12,Himachal Pradesh,310064,304289,4194,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,14566650,6621341,6274673,1670636,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,435,935,26882,28252,198,389,1,,,1332900000,Himachal Pradesh,7300000
13,Jammu and Kashmir,476703,469755,4779,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,24174673,11360135,11709646,1104892,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,117,3162,24632,27911,259,303,0,,,1332900000,Jammu and Kashmir,13203000
14,Jharkhand,441799,436132,5330,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,42116130,23761432,17214643,1140055,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,4324,9095,16428,29847,36,50,0,,,1332900000,Jharkhand,37403000
15,Karnataka,4044819,3994823,40221,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,118301576,55097989,54989550,8214037,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,3205,17422,158136,178763,1255,2186,3,,,1332900000,Karnataka,65798000
16,Kerala,6747371,6668406,70728,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,57163074,29116407,25160904,2885763,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,67,262,1571,1900,1154,786,5,,,1332900000,Kerala,35125000
17,Ladakh,29165,28884,229,2022-08-25,TT,44378920,527488,43757385,2022-08-25 12:04:21.572524,883916723,2022-08-24 00:00:00,392837,2108235191,1023956714,940681638,143596839,544422,237873,202286,104263,https://www.icmr.gov.in/,10725,36,13084,1823877,271350,89219,2184446,19,63,879,961,4,11,0,,,1332900000,Ladakh,293000
