Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Dimapur,0.0,0.0,0.0,,5,13,51,0.0,0.0,0.0,0.0,,51.0,152.0,435.0,379769,,,,17295.0,475.0,15742.0,,339247,274647,20886,1079,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Kiphire,0.0,0.0,0.0,,3,21,30,0.0,0.0,0.0,0.0,,63.0,49.0,69.0,74033,,,,274.0,9.0,264.0,,25426,17195,1823,1,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Kohima,0.0,0.0,0.0,,41,29,136,0.0,0.0,0.0,0.0,,91.0,117.0,278.0,270063,,,,10048.0,131.0,9681.0,,129560,109370,9557,238,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Longleng,0.0,0.0,0.0,,8,15,0,0.0,0.0,0.0,0.0,,137.0,74.0,23.0,50593,,,,314.0,2.0,294.0,,25319,19985,974,18,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Mokokchung,0.0,0.0,0.0,,6,14,57,0.0,0.0,0.0,0.0,,50.0,51.0,174.0,193171,,,,2491.0,59.0,2361.0,,84661,75549,6419,72,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Mon,0.0,0.0,0.0,,4,5,5,0.0,0.0,0.0,0.0,,100.0,106.0,519.0,259604,,,,1175.0,15.0,1138.0,,93409,72963,3091,22,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Others,,,,,0,0,0,,,,,,0.0,0.0,0.0,0,,,,,,,,0,0,0,0,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Peren,0.0,0.0,0.0,,4,7,65,0.0,0.0,0.0,0.0,,37.0,56.0,133.0,163294,,,,984.0,6.0,957.0,,28462,20957,2410,21,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Phek,0.0,0.0,0.0,,1,1,3,0.0,0.0,0.0,0.0,,9.0,33.0,225.0,163294,,,,636.0,19.0,608.0,,46031,34659,2744,9,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
2022-08-25,NL,2,0,0,0,98,148,420,37,18.0,1.0,22.0,0.0,625.0,786.0,2059.0,Tuensang,0.0,0.0,0.0,,1,16,5,0.0,0.0,0.0,0.0,,15.0,37.0,33.0,414801,,,,1194.0,14.0,1178.0,,54887,43861,3539,3,2022-08-26 11:55:25.767037,2150000,,,There could be a spike in the Delta Values as the last published data at the district level for Nagaland is 2022-08-23,35901,777,33613,473686,919836,737186,54478,1493,0.0,0.0
