TT|2022-06-24 07:55:10.665093|GetSource|ERR|File Not Found
TT|2022-06-24 09:55:11.084195|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 09:55:23.655428|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 11:40:40.913641|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 11:40:53.550606|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 11:55:10.944858|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 11:55:22.423662|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 19:55:11.054700|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 19:55:27.861111|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 20:55:12.651459|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 20:55:31.284168|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 21:55:11.937532|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 21:55:29.090324|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 22:55:11.409867|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 22:55:27.057789|ExtractFromHTML|OK|COMPLETED
TT|2022-06-24 23:55:10.990683|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-24 23:55:30.981421|ExtractFromHTML|OK|COMPLETED
TT|2022-06-25 07:55:16.565487|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
TT|2022-06-25 09:55:09.806898|GetSource|OK|File Downloaded fromhttps://www.mygov.in/covid-19
