,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinatedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinatedNumberForState
0,2022-11-13,TT,Andaman and Nicobar Islands,,,,10741,129,10611,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
1,2022-11-13,TT,Andhra Pradesh,,,,2339026,14733,2324240,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
2,2022-11-13,TT,Arunachal Pradesh,,,,66885,296,66587,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
3,2022-11-13,TT,Assam,,,,746090,8035,735526,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
4,2022-11-13,TT,Bihar,,,,851292,12302,838934,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
5,2022-11-13,TT,Chandigarh,,,,99323,1181,98136,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
6,2022-11-13,TT,Chhattisgarh,,,,1177677,14145,1163475,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
7,2022-11-13,TT,Dadra and Nagar Haveli and Daman and Diu,,,,11591,4,11585,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
8,2022-11-13,TT,Delhi,,,,2006769,26514,1980050,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
9,2022-11-13,TT,Goa,,,,258916,4013,254834,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
10,2022-11-13,TT,Gujarat,,,,1277227,11040,1265826,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
11,2022-11-13,TT,Haryana,,,,1056397,10712,1045571,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
12,2022-11-13,TT,Himachal Pradesh,,,,312512,4211,308266,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
13,2022-11-13,TT,Jammu and Kashmir,,,,479317,4785,474518,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
14,2022-11-13,TT,Jharkhand,,,,442555,5331,437202,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
15,2022-11-13,TT,Karnataka,,,,4070333,40302,4028150,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
16,2022-11-13,TT,Kerala,,,,6824239,71431,6750376,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
17,2022-11-13,TT,Ladakh,,,,29396,231,29163,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
18,2022-11-13,TT,Lakshadweep,,,,11415,52,11363,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
19,2022-11-13,TT,Maharashtra,,,,8134296,148400,7984829,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
20,2022-11-13,TT,Manipur,,,,139901,2149,137739,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
21,2022-11-13,TT,Meghalaya,,,,96771,1624,95143,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
22,2022-11-13,TT,Mizoram,,,,238911,726,238145,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
23,2022-11-13,TT,Madhya Pradesh,,,,1054861,10776,1044030,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
24,2022-11-13,TT,Nagaland,,,,35986,782,35202,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
25,2022-11-13,TT,Odisha,,,,1336345,9204,1326985,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
26,2022-11-13,TT,Puducherry,,,,175466,1975,173459,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
27,2022-11-13,TT,Punjab,,,,784062,19289,764709,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
28,2022-11-13,TT,Rajasthan,,,,1314903,9648,1305021,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
29,2022-11-13,TT,Sikkim,,,,44304,499,43799,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
30,2022-11-13,TT,Tamil Nadu,,,,3593371,38048,3554573,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
31,2022-11-13,TT,Telangana,,,,840829,4111,836435,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
32,2022-11-13,TT,Tripura,,,,108027,940,107083,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
33,2022-11-13,TT,Uttar Pradesh,,,,2127882,23631,2104022,,,2022-11-13 21:55:28.403529,,,,44666377,530531,44123539,902709553,2198001694
