Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
10/27/2021,Rajasthan,Ajmer,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,37766,410,37351,602701,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Alwar,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,59694,307,59387,1199452,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Banswara,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,10005,104,9901,215225,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Baran,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,11995,61,11934,148944,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Barmer,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,15562,185,15377,321338,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Bharatpur,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,19601,260,19341,378048,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Bhilwara,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,29781,156,29625,375245,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Bikaner,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,40337,545,39791,581705,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Bundi,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,7967,48,7919,167602,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Chittorgarh,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,19809,139,19670,348600,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Churu,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,16720,107,16613,306295,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Dausa,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,13351,62,13289,200474,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Dholpur,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,11010,48,10961,218232,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Dungarpur,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,18407,131,18276,237801,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Ganganagar,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,19353,150,19203,321757,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Hanumangarh,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,16053,111,15942,356808,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
10/27/2021,Rajasthan,Jaipur,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,187794,1970,185813,2459047,2021-10-27 18:00:00+05:30,2021-10-27 18:00:00+05:30,https://twitter.com/dineshkumawat,,954411,0,945437,14752007
