"District Name","New 
Cases","New 
Recoveries","New 
Deaths","Total 
Cases","Total 
Deaths","Total 
Active 
Cases","Number of 
Persons 
Hospitalized"
"East Garo Hills","0","2","0","2084","20","1","0"
"East Jaintia Hills","0","0","0","2677","39","3","0"
"East Khasi Hills","2","6","0","47859","1079","22","9"
"Eastern West Khasi Hills","0","0","0","161","9","0","0"
"North Garo Hills","1","0","0","1920","10","2","0"
"Ri-Bhoi","2","0","0","10579","101","14","5"
"South Garo Hills","0","0","0","1441","16","1","0"
"South West Garo Hills","1","0","0","2264","21","4","0"
"South West Khasi Hills","0","0","0","2720","20","2","0"
"West Garo Hills","5","4","0","11834","84","23","1"
"West Jaintia Hills","1","0","0","7325","142","3","0"
"West Khasi Hills","0","0","0","5671","78","1","1"
"Total","12","12","0","96535","1619","76","16"
