"COVID-19 DISTRICT WISE STATUS, MEGHALAYA","","","","","","",""
"District Name","Active 
Cases","New 
Cases","New 
Recoveries","New 
Deaths","Total Cases","Total 
Recoveries","Total 
Deaths"
"East Garo Hills","0","0","0","0","1918","1902","16"
"East Jaintia Hills","2","1","0","0","2450","2416","32"
"East Khasi Hills","62","1","4","0","41968","40898","1008"
"North Garo Hills","0","0","0","0","1686","1678","8"
"Ri-Bhoi","3","0","0","0","9745","9652","90"
"South Garo Hills","0","0","0","0","1218","1206","12"
"South West Garo Hills","0","0","0","0","1873","1855","18"
"South West Khasi Hills","0","0","0","0","2550","2533","17"
"West Garo Hills","6","0","0","0","9097","9018","73"
"West Jaintia Hills","0","0","0","0","6824","6688","136"
"West Khasi Hills","0","0","0","0","5520","5446","74"
"Total","73","2","4","0","84849","83292","1484"
