Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-02-11,HP,Bilaspur,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,17938,95,17503,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279697,4058,271486,,21,1
2022-02-11,HP,Chamba,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,15483,168,14984,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,2
2022-02-11,HP,Hamirpur,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,22767,320,22018,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,1
2022-02-11,HP,Kangra,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,62256,1231,60041,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,6
2022-02-11,HP,Kinnaur,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,4382,40,4288,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,0
2022-02-11,HP,Kullu,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,11855,161,11567,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,5
2022-02-11,HP,Lahaul and Spiti,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,3138,18,3091,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,0
2022-02-11,HP,Mandi,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,38207,492,37197,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,0
2022-02-11,HP,Shimla,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,35181,705,34016,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,4
2022-02-11,HP,Sirmaur,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,19661,219,19199,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,0
2022-02-11,HP,Solan,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,30362,334,29648,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,0
2022-02-11,HP,Una,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,18517,275,17934,,2022-02-11 20:55:55.597001,2022-02-11 19:00:00+05:30,https://twitter.com/nhm_hp,,279198,4049,270784,,21,2
