,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
1,2022-02-11,WB,Alipurduar,,,,18724,110,18193,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
2,2022-02-11,WB,Cooch Behar,,,,33840,105,33308,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
3,2022-02-11,WB,Darjeeling,,,,68803,589,67460,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
4,2022-02-11,WB,Kalimpong,,,,8463,57,8257,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
5,2022-02-11,WB,Jalpaiguri,,,,49335,640,48079,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
6,2022-02-11,WB,Uttar Dinajpur,,,,25034,260,24523,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
7,2022-02-11,WB,Dakshin Dinajpur,,,,22916,192,22420,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
8,2022-02-11,WB,Malda,,,,44256,196,43542,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
9,2022-02-11,WB,Murshidabad,,,,41528,353,40822,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
10,2022-02-11,WB,Nadia,,,,87297,931,85605,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
11,2022-02-11,WB,Birbhum,,,,57464,344,56504,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
12,2022-02-11,WB,Purulia,,,,24149,121,23819,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
13,2022-02-11,WB,Bankura,,,,43690,286,42951,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
14,2022-02-11,WB,Jhargram,,,,15492,30,15308,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
15,2022-02-11,WB,Paschim Medinipur,,,,62362,529,61382,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
16,2022-02-11,WB,Purba Medinipur,,,,67733,431,67040,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
17,2022-02-11,WB,Purba Bardhaman,,,,55246,233,54531,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
18,2022-02-11,WB,Paschim Bardhaman,,,,75461,423,74550,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
19,2022-02-11,WB,Howrah,,,,124800,1634,122611,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
20,2022-02-11,WB,Hooghly,,,,107725,1113,105970,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
21,2022-02-11,WB,North 24 Parganas,,,,402150,5295,394720,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
22,2022-02-11,WB,South 24 Parganas,,,,126949,1493,124595,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
23,2022-02-11,WB,Kolkata,,,,446234,5597,438315,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
24,2022-02-11,WB,Other State,,,,66,3,63,,2022-02-12T11:42:23.589856+05:30,,,,2009717,20965,1974568,23686853,0,0
