"Districts","No. of Positive 
Cases Since 
01.01.2022","No. of Positive Cases 
Treated/ Cured Since 
01.01.2022","Active Cases in the 
District","Deaths Since 
01.01.2022","Migrated Positive 
Cases Since 
01.01.2022"
"Almora","4548","4143","2","4","399"
"Bageshwar","2095","2003","1","0","91"
"Chamoli","3229","3105","15","3","106"
"Champawat","1915","1893","1","1","20"
"Dehradun","33760","33052","164","177","367"
"Haridwar","13251","12958","34","25","234"
"Nainital","11448","11337","27","29","55"
"Pauri Garhwal","5296","4307","2","18","969"
"Pithoragarh","2564","2423","0","4","137"
"Rudraprayag","2716","2585","0","2","129"
"Tehri Garhwal","2396","2034","2","5","355"
"U.S. Nagar","8855","8546","11","5","293"
"Uttarkashi","1701","1510","13","5","173"
"Total","93774","89896","272","278","3328"
