"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","11","12","66241","0","4548","70783","1"
"Bageshwar","19","20","36312","0","2095","38403","0"
"Chamoli","43","17","50043","3","3229","53270","5"
"Champawat","3","4","62736","0","1915","64648","0"
"Dehradun","475","314","382132","17","33760","415757","101"
"Haridwar","256","218","312315","3","13251","325536","35"
"Nainital","245","152","92930","4","11448","104308","19"
"Pauri Garhwal","41","63","97969","0","5296","103258","8"
"Pithoragarh","12","15","42977","0","2564","45529","0"
"Rudraprayag","25","48","28149","0","2716","30865","0"
"Tehri Garhwal","59","26","39444","0","2396","41833","13"
"US Nagar","392","187","141814","4","8855","150645","9"
"Uttarkashi","113","168","43375","1","1701","45074","19"
"Total","1694","1244","1396437","32","93774","1489909","210"
