,District,cumulativeConfirmedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeDeceasedNumberForDistrict,Date,State/UTCode,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,last_updated,cumulativeTestedNumberForState,tested_last_updated_state,deltaTestedForState,cumulativeVaccinatedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeVaccinatedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,tested_source_state,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaVaccinated3ForState,deltaVaccinated2ForState,deltaVaccinated1ForState,deltaVaccinatedForState,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,deltaVaccinatedForDistrict,deltaConfirmedForDistrict,deltaRecoveredForDistrict,deltaDeceasedForDistrict,7DmaTestedForState,delta21_14confirmedForState,statePopulation,StateName,districtPopulation
0,Andaman and Nicobar Islands,10766,10637,129,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,991264,347616,353285,290363,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Andaman and Nicobar Islands,397000
1,Andhra Pradesh,2340674,2325940,14733,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,110957423,44704410,47578799,18674214,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Andhra Pradesh,52221000
2,Arunachal Pradesh,67049,66753,296,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,1924584,961348,821819,141417,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Arunachal Pradesh,1504000
3,Assam,746150,738115,8035,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,50335778,24813013,22150254,3372511,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Assam,34293000
4,Bihar,855261,842945,12314,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,157291143,73485617,67912316,15893210,https://www.icmr.gov.in/,0,0,0,313,49,79,441,19,1,46,66,0,0,0,,,1332900000,Bihar,119520000
5,Chandigarh,100693,99507,1185,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,2291631,1185820,991105,114706,https://www.icmr.gov.in/,0,0,0,313,49,79,441,3,2,3,8,0,0,0,,,1332900000,Chandigarh,1179000
6,Chhattisgarh,1187691,1173501,14190,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,49167939,21267795,20343760,7556384,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Chhattisgarh,28724000
7,Dadra and Nagar Haveli and Daman and Diu,11592,11588,4,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,1580060,782353,636962,160745,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Dadra and Nagar Haveli and Daman and Diu,959000
8,Delhi,2040823,2014153,26665,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,37409138,18297770,15717466,3393902,https://www.icmr.gov.in/,0,0,0,313,49,79,441,5,1,0,6,0,0,0,,,1332900000,Delhi,19814000
9,Goa,263332,259317,4014,2023-08-04,TT,44995856,531918,44462406,2023-10-11 14:34:36.090618,933937289,2023-08-03 00:00:00,0,2206727567,1027415098,951981970,227330499,2874477,1440045,1295735,138697,https://www.icmr.gov.in/,0,0,0,313,49,79,441,0,0,0,0,0,0,0,,,1332900000,Goa,1540000
