"","","","","","","","","","",""
"","","","","","","","","","",""
"","Districtwise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","7","41083","15","40668","46","0","369","0"
"","2","Ballari","36","116692","39","114579","338","0","1773","2"
"","3","Belagavi","7","101325","28","100144","173","0","1006","2"
"","4","Bengaluru Rural","10","79994","27","78940","146","0","908","0"
"","5","Bengaluru urban","608","1854238","1280","1831258","5999","1","16980","1"
"","6","Bidar","3","30008","0","29578","6","0","420","4"
"","7","Chamarajanagara","1","43953","27","43352","66","0","524","11"
"","8","Chikkaballapura","3","55867","3","55354","50","0","462","1"
"","9","Chikkamagaluru","12","57520","5","57033","80","0","407","0"
"","10","Chitradurga","4","46479","7","46215","25","0","239","0"
"","11","Dakshina 
Kannada","9","136460","18","134537","65","1","1848","10"
"","12","Davanagere","7","57962","19","57231","106","0","625","0"
"","13","Dharwada","23","85669","59","84174","92","0","1396","7"
"","14","Gadag","0","30670","1","30325","7","0","338","0"
"","15","Hassana","8","144704","76","143273","122","0","1307","2"
"","16","Haveri","1","27068","19","26355","42","1","671","0"
"","17","Kalaburagi","10","77231","32","76246","100","0","885","0"
"","18","Kodagu","18","49774","16","49290","131","0","352","1"
"","19","Kolara","12","63617","18","62898","52","0","667","0"
"","20","Koppala","1","41486","16","40917","27","0","542","0"
"","21  Mandya","","8","102018","26","101236","71","0","711","0"
"","22  Mysuru","","17","231601","92","228614","426","0","2561","0"
"","23","Raichuru","9","45914","39","45420","125","0","369","0"
"","24","Ramanagara","6","30051","39","29606","98","0","347","0"
"","25","Shivamogga","13","83854","58","82568","154","0","1131","1"
"","26","Tumakuru","24","160471","14","159161","90","0","1220","0"
"","27","Udupi","6","95988","5","95405","36","0","547","0"
"","28","Uttara Kannada","13","71613","14","70744","56","0","813","0"
"","29","Vijayapura","8","41145","5","40598","25","0","522","0"
"","30","Yadagiri","2","30005","2","29783","10","0","212","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","886","4034496","1999","3985535","8764","3","40155","42"
"*
  
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
Date: 17-08-2022 
Page 5 of 10","","","","","","","","","",""
