,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
0,2022-04-06,ML,East Garo Hills,,,,2049,17,2032,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
1,2022-04-06,ML,East Jaintia Hills,,,,2622,38,2580,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
2,2022-04-06,ML,East Khasi Hills,,,,47075,1075,45988,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
3,2022-04-06,ML,North Garo Hills,,,,1881,9,1871,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
4,2022-04-06,ML,Ribhoi,,,,,,,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
5,2022-04-06,ML,South Garo Hills,,,,1343,13,1330,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
6,2022-04-06,ML,South West Garo Hills,,,,2094,20,2074,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
7,2022-04-06,ML,South West Khasi Hills,,,,2698,20,2678,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
8,2022-04-06,ML,West Garo Hills,,,,10724,80,10644,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
9,2022-04-06,ML,West Jaintia Hills,,,,7191,139,7053,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
10,2022-04-06,ML,West Khasi Hills,,,,5653,76,5575,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
11,2022-04-06,ML,Unknown,,,,0,0,2,,2022-04-07 11:55:29.054590,,,,93779,1593,92168,,0,0
