"","","","","","","","","","",""
"","","","","","","","","","",""
"","District wise Abstract of COVID-19","","","","","","","","",""
"","Sl. 
No","District Name","Today’s 
Positives","Total 
Positives","Today’s 
Discharges","Total 
Discharges","Total 
Active 
Cases","Today’s 
Reported 
Covid 
Deaths","Total 
Covid 
Deaths","Death 
due to 
 Non-
Covid 
reasons 
#"
"","1","Bagalakote","1","41182","1","40811","2","0","369","0"
"","2","Ballari","2","117241","2","115414","39","0","1786","2"
"","3","Belagavi","1","101708","5","100660","40","0","1006","2"
"","4","Bengaluru Rural","0","80316","7","79395","11","0","910","0"
"","5","Bengaluru urban","137","1871417","212","1852229","2201","0","16986","1"
"","6","Bidar","0","30034","1","29608","2","0","420","4"
"","7","Chamarajanagara","2","44341","4","43787","15","0","528","11"
"","8","Chikkaballapura","1","56114","0","55615","36","0","462","1"
"","9","Chikkamagaluru","2","58049","0","57632","10","0","407","0"
"","10","Chitradurga","1","46556","1","46307","8","0","241","0"
"","11","Dakshina Kannada","3","137011","13","135105","46","0","1850","10"
"","12","Davanagere","0","58145","2","57515","2","0","628","0"
"","13","Dharwada","2","86171","5","84741","16","0","1407","7"
"","14","Gadag","0","30685","0","30346","0","0","339","0"
"","15","Hassana","0","145683","0","144342","31","0","1308","2"
"","16","Haveri","0","27163","1","26486","3","0","674","0"
"","17","Kalaburagi","2","77524","15","76607","29","0","888","0"
"","18","Kodagu","0","50686","0","50225","107","0","353","1"
"","19","Kolara","1","64094","3","63417","10","0","667","0"
"","20","Koppala","0","41566","0","41017","5","0","544","0"
"","21  Mandya","","0","102374","4","101658","4","0","712","0"
"","22  Mysuru","","5","233517","8","230843","104","0","2570","0"
"","23","Raichuru","1","46281","0","45905","7","0","369","0"
"","24","Ramanagara","29","31063","50","30577","138","0","348","0"
"","25","Shivamogga","0","84559","14","83351","65","0","1142","1"
"","26","Tumakuru","0","160836","6","159584","29","0","1223","0"
"","27","Udupi","4","96311","5","95734","27","0","550","0"
"","28","Uttara Kannada","1","71951","6","71117","18","0","816","0"
"","29","Vijayapura","0","41198","0","40669","7","0","522","0"
"","30","Yadagiri","0","30021","0","29810","0","0","211","0"
"","31","Others*","0","36","0","33","0","0","3","0"
"","Total","","195","4063833","365","4020540","3012","0","40239","42"
"*
   
Others include Cases of other States and International Quarantined Passengers. 
#Cumulative total of Non COVID deaths reported till today.  
 
 
Date: 26-09-2022 
Page 5 of 7","","","","","","","","","",""
