"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","83","155","62024","0","4513","66531","34"
"Bageshwar","0","11","33975","0","2088","36059","0"
"Chamoli","84","91","46621","0","3200","49819","25"
"Champawat","122","371","60002","0","1910","61909","76"
"Dehradun","474","689","359301","13","32952","392118","75"
"Haridwar","199","371","302915","1","13095","315980","17"
"Nainital","259","317","78748","5","11322","90000","24"
"Pauri Garhwal","194","296","91668","0","5266","96927","75"
"Pithoragarh","120","23","39498","0","2559","42045","41"
"Rudraprayag","27","30","26576","0","2702","29278","13"
"Tehri Garhwal","201","188","33496","0","2352","35841","47"
"US Nagar","447","241","131429","0","8786","140191","34"
"Uttarkashi","50","204","36617","2","1641","38256","18"
"Total","2260","2987","1302870","21","92386","1394954","479"
