"Districts","Samples 
Sent to 
Labs 
Today","Negative","","Positive","","Cumulative 
Samples 
Tested 
Since 
01.01.2022","Results 
Awaited 
(including sample 
sent to labs today)"
"","","Negative 
in last 24 
hours","Negative 
Cumulative 
Since 
01.01.2022","Positive 
in last 24 
hours","Positive 
Cumulative 
Since 
01.01.2022","",""
"Almora","82","53","46226","3","4275","50501","790"
"Bageshwar","92","218","24868","2","2034","26902","172"
"Chamoli","136","658","29300","41","2988","32288","666"
"Champawat","671","771","38359","17","1789","40148","1203"
"Dehradun","6937","8119","273492","124","31427","304919","2102"
"Haridwar","2314","2963","257903","30","12497","270400","383"
"Nainital","168","557","48712","15","11018","59730","71"
"Pauri Garhwal","1315","1592","51776","11","5050","56826","226"
"Pithoragarh","199","526","26663","20","2431","29094","440"
"Rudraprayag","140","127","18727","2","2606","21333","120"
"Tehri Garhwal","167","285","19651","13","2257","21908","427"
"US Nagar","689","937","89659","3","8613","98272","626"
"Uttarkashi","144","227","21165","5","1535","22700","92"
"Total","13054","17033","946501","286","88520","1035021","7318"
