,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState
0,2021-12-18,NL,Others,,,,,,,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
1,2021-12-18,NL,Dimapur,,,,14892,430,14401,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
2,2021-12-18,NL,Kiphire,,,,267,9,258,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
3,2021-12-18,NL,Kohima,,,,9504,126,9363,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
4,2021-12-18,NL,Longleng,,,,307,2,305,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
5,2021-12-18,NL,Mokokchung,,,,2380,56,2322,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
6,2021-12-18,NL,Mon,,,,1159,14,1145,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
7,2021-12-18,NL,Peren,,,,922,6,916,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
8,2021-12-18,NL,Phek,,,,604,18,586,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
9,2021-12-18,NL,Tuensang,,,,1101,13,1089,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
10,2021-12-18,NL,Wokha,,,,407,11,392,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
11,2021-12-18,NL,Zunheboto,,,,626,16,607,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
12,2021-12-18,NL,Unknown,,,,0,0,0,,2021-12-19 18:25:34.045895,,,,32169,701,31384,
