Date,State/UTCode,deltaConfirmedForState,deltaDeceasedForState,deltaRecoveredForState,deltaTestedForState,deltaVaccinated1ForState,deltaVaccinated2ForState,deltaVaccinated3ForState,delta21_14confirmedForState,7DmaConfirmedForState,7DmaDeceasedForState,7DmaRecoveredForState,7DmaTestedForState,7DmaVaccinated1ForState,7DmaVaccinated2ForState,7DmaVaccinated3ForState,District,deltaConfirmedForDistrict,deltaDeceasedForDistrict,deltaRecoveredForDistrict,deltaTestedForDistrict,deltaVaccinated1ForDistrict,deltaVaccinated2ForDistrict,deltaVaccinated3ForDistrict,delta21_14confirmedForDistrict,7DmaConfirmedForDistrict,7DmaDeceasedForDistrict,7DmaRecoveredForDistrict,7DmaTestedForDistrict,7DmaVaccinated1ForDistrict,7DmaVaccinated2ForDistrict,7DmaVaccinated3ForDistrict,districtPopulation,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,cumulativeVaccinated1NumberForDistrict,cumulativeVaccinated2NumberForDistrict,cumulativeVaccinated3NumberForDistrict,cumulativeOtherNumberForDistrict,last_updated,statePopulation,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeVaccinated1NumberForState,cumulativeVaccinated2NumberForState,cumulativeVaccinated3NumberForState,cumulativeOtherNumberForState,7DmaOtherForState,7DmaOtherForDistrict
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Anantnag,5,0,13,,16,326,4584,170,198.0,0.0,277.0,,57.0,2228.0,10724.0,1070144,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,23143,219,22784,,913247,929893,39446,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Bandipora,5,0,9,,0,330,1195,111,56.0,0.0,56.0,,91.0,715.0,4925.0,385099,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,14035,119,13878,,356175,368005,19728,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Baramulla,52,0,248,,48,170,4962,800,754.0,0.0,1135.0,,109.0,200.0,11955.0,1015503,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,40872,304,39394,,916284,956182,37639,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Budgam,47,0,44,,3,2,4133,289,357.0,0.0,392.0,,6.0,3.0,9338.0,735753,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,36123,237,35758,,691959,723680,29405,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Doda,5,0,15,,11,14,3162,90,23.0,0.0,63.0,,43.0,329.0,9140.0,409576,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,11831,144,11592,,380371,378464,23795,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Ganderbal,14,0,19,,0,0,329,41,56.0,0.0,102.0,,2.0,151.0,3535.0,297003,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,13922,86,13816,,269568,272015,18763,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Jammu,54,0,73,,129,763,9780,852,240.0,0.0,524.0,,393.0,2016.0,29038.0,1526406,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,80740,1233,79228,,1437408,1430045,229646,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Kathua,5,0,6,,7,45,6493,47,16.0,0.0,31.0,,18.0,92.0,13350.0,615711,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,11771,169,11585,,591351,601388,47374,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Kishtwar,10,0,7,,0,1,1500,89,43.0,0.0,46.0,,14.0,118.0,4953.0,230696,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,6172,46,6101,,192368,193890,19722,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
2022-08-17,JK,418,0,709,9422,324,2472,77296,4696,3316.0,3.0,4774.0,69995.0,2093.0,8761.0,211297.0,Kulgam,7,0,7,,9,21,2992,88,120.0,0.0,139.0,,25.0,88.0,10338.0,422786,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,16718,120,16479,,463033,515074,34671,0,2022-08-17 19:55:54.488220,13203000,2022-08-17 17:00:00+05:30,https://twitter.com/diprjk,,474690,4779,466445,26324868,11358940,11696475,941617,0,0.0,0.0
