Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForState,cumulativeOtherNumberForDistrict
2022-08-17,HP,Bilaspur,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,19666,97,19398,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,1
2022-08-17,HP,Chamba,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,18082,179,17815,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,2
2022-08-17,HP,Hamirpur,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,25374,332,24828,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,1
2022-08-17,HP,Kangra,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,69662,1258,67830,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,7
2022-08-17,HP,Kinnaur,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,4952,41,4835,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,1
2022-08-17,HP,Kullu,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,13064,163,12813,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,2
2022-08-17,HP,Lahaul and Spiti,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,3452,18,3415,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,1
2022-08-17,HP,Mandi,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,42541,510,41707,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,7
2022-08-17,HP,Shimla,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,39361,723,38299,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,1
2022-08-17,HP,Sirmaur,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,20972,225,20641,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,2
2022-08-17,HP,Solan,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,31747,337,31304,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,1
2022-08-17,HP,Una,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,19683,283,19254,,2022-08-17 19:55:47.218709,2022-08-17 17:00:00+05:30,https://twitter.com/nhm_hp,,308556,4166,302139,,20,7
