,Date,State/UTCode,District,tested_last_updated_district,tested_source_district,notesForDistrict,cumulativeConfirmedNumberForDistrict,cumulativeDeceasedNumberForDistrict,cumulativeRecoveredNumberForDistrict,cumulativeTestedNumberForDistrict,last_updated,tested_last_updated_state,tested_source_state,notesForState,cumulativeConfirmedNumberForState,cumulativeDeceasedNumberForState,cumulativeRecoveredNumberForState,cumulativeTestedNumberForState,cumulativeOtherNumberForDistrict,cumulativeOtherNumberForState
0,2022-02-04,NL,Dimapur,,,1044 cases were recorded as Non Covid Deaths with Covid19 Positivity,16884,461,14808,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,1044,1441
1,2022-02-04,NL,Kiphire,,,1 cases were recorded as Non Covid Deaths with Covid19 Positivity,271,9,260,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,1,1441
2,2022-02-04,NL,Kohima,,,226 cases were recorded as Non Covid Deaths with Covid19 Positivity,9840,125,9364,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,226,1441
3,2022-02-04,NL,Longleng,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,311,2,287,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,18,1441
4,2022-02-04,NL,Mokokchung,,,70 cases were recorded as Non Covid Deaths with Covid19 Positivity,2446,58,2302,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,70,1441
5,2022-02-04,NL,Mon,,,21 cases were recorded as Non Covid Deaths with Covid19 Positivity,1171,14,1131,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,21,1441
6,2022-02-04,NL,Peren,,,19 cases were recorded as Non Covid Deaths with Covid19 Positivity,973,6,941,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,19,1441
7,2022-02-04,NL,Phek,,,9 cases were recorded as Non Covid Deaths with Covid19 Positivity,618,18,585,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,9,1441
8,2022-02-04,NL,Tuensang,,,3 cases were recorded as Non Covid Deaths with Covid19 Positivity,1174,13,1128,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,3,1441
9,2022-02-04,NL,Wokha,,,18 cases were recorded as Non Covid Deaths with Covid19 Positivity,441,11,397,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,18,1441
10,2022-02-04,NL,Zunheboto,,,12 cases were recorded as Non Covid Deaths with Covid19 Positivity,630,16,595,,2022-02-04T23:55:49.743916+05:30,,,1441 cases were recorded as Non Covid Deaths with Covid19 Positivity,34759,733,31798,445656,12,1441
